,corr,exp,surid
1373,0.007325482634093714,Brainsmash,686
1374,0.12329069523101244,Breakspear,687
1375,-0.06579046244008475,Brainsmash,687
1376,0.17492423633561044,Breakspear,688
1377,0.008029784482254608,Brainsmash,688
1378,-0.06404560101310296,Breakspear,689
1379,-0.006686991255076951,Brainsmash,689
1380,-0.08020465051917225,Breakspear,690
1381,-0.01869080380523221,Brainsmash,690
1382,-0.14241125946476413,Breakspear,691
1383,0.06121246575406491,Brainsmash,691
1384,-0.15258853670348715,Breakspear,692
1385,0.026112806765063716,Brainsmash,692
1386,-0.15324223420354693,Breakspear,693
1387,-0.03333701925085567,Brainsmash,693
1388,-0.12877988820468034,Breakspear,694
1389,0.10077920196782232,Brainsmash,694
1390,0.12780671043162486,Breakspear,695
1391,-0.1182750371952009,Brainsmash,695
1392,0.14586657308945042,Breakspear,696
1393,-0.02122792445165604,Brainsmash,696
1394,0.34159086153723667,Breakspear,697
1395,-0.12032573922773386,Brainsmash,697
1396,-0.08531239286020745,Breakspear,698
1397,-0.04958312246456602,Brainsmash,698
1398,-0.037697286699223835,Breakspear,699
1399,0.06206393649574016,Brainsmash,699
1400,0.17787134809162333,Breakspear,700
1401,-0.08756659097393478,Brainsmash,700
1402,-0.019016716851713498,Breakspear,701
1403,0.07629707157814845,Brainsmash,701
1404,0.3401006094879068,Breakspear,702
1405,-0.06956293177140092,Brainsmash,702
1406,0.15547532061411226,Breakspear,703
1407,-0.014035667970345521,Brainsmash,703
1408,-0.16495201387303382,Breakspear,704
1409,0.1148337130671911,Brainsmash,704
1410,0.10027910557885317,Breakspear,705
1411,-0.02004243822267257,Brainsmash,705
1412,0.17922088813816797,Breakspear,706
1413,0.004776037368773409,Brainsmash,706
1414,-0.1105897748788051,Breakspear,707
1415,0.06783756616327445,Brainsmash,707
1416,-0.07542173410968145,Breakspear,708
1417,0.055164675629017654,Brainsmash,708
1418,-0.13173252989719839,Breakspear,709
1419,0.029830293039595255,Brainsmash,709
1420,0.02006523839199542,Breakspear,710
1421,0.027684139250894416,Brainsmash,710
1422,0.07346530087150546,Breakspear,711
1423,0.02039328633457153,Brainsmash,711
1424,-0.0998003203237157,Breakspear,712
1425,-0.006896567337495479,Brainsmash,712
1426,-0.1640133663807457,Breakspear,713
1427,-0.06194776747150856,Brainsmash,713
1428,-0.12715296350667735,Breakspear,714
1429,-0.027573917284541054,Brainsmash,714
1430,0.5051404268125633,Breakspear,715
1431,0.002237055991728799,Brainsmash,715
1432,-0.14252466064321984,Breakspear,716
1433,0.11896285889080792,Brainsmash,716
1434,0.014446893082963095,Breakspear,717
1435,0.027993338855979526,Brainsmash,717
1436,-0.14647234723393712,Breakspear,718
1437,0.08931971005685072,Brainsmash,718
1438,0.06963310705934717,Breakspear,719
1439,-0.03961871986688514,Brainsmash,719
1440,-0.11598693402004501,Breakspear,720
1441,0.03942954975469698,Brainsmash,720
1442,-0.044491033958568155,Breakspear,721
1443,-0.10272021396454928,Brainsmash,721
1444,-0.16181255476640158,Breakspear,722
1445,0.08409915047077542,Brainsmash,722
1446,0.003805827625290826,Breakspear,723
1447,-0.08105334750564479,Brainsmash,723
1448,-0.02535117490417718,Breakspear,724
1449,-0.053220401628238004,Brainsmash,724
1450,-0.14864248614048606,Breakspear,725
1451,-0.007984567492251198,Brainsmash,725
1452,-0.10874451223503166,Breakspear,726
1453,0.05143459244797091,Brainsmash,726
1454,-0.004973630803441489,Breakspear,727
1455,0.012952229397476605,Brainsmash,727
1456,0.23622305092819235,Breakspear,728
1457,0.06223373850809676,Brainsmash,728
1458,0.010016383733208862,Breakspear,729
1459,-0.008752353484998188,Brainsmash,729
1460,0.15013151339920028,Breakspear,730
1461,-0.024754991652628105,Brainsmash,730
1462,-0.1760772210775332,Breakspear,731
1463,-0.09253763086318798,Brainsmash,731
1464,0.5505732966334255,Breakspear,732
1465,-0.00885019438808334,Brainsmash,732
1466,-0.1507630525660372,Breakspear,733
1467,0.08312816786859926,Brainsmash,733
1468,-0.10961000623623719,Breakspear,734
1469,0.08113959129106967,Brainsmash,734
1470,0.060622005954508125,Breakspear,735
1471,0.0003354914260397405,Brainsmash,735
1472,-0.07795048067074359,Breakspear,736
1473,-0.002541070113560996,Brainsmash,736
1474,0.06427760987732617,Breakspear,737
1475,0.1183074255356111,Brainsmash,737
1476,0.17231604334294123,Breakspear,738
1477,-0.032412607307432534,Brainsmash,738
1478,0.1087217432664443,Breakspear,739
1479,-0.000450560792158004,Brainsmash,739
1480,0.37561488152492084,Breakspear,740
1481,0.03422291369775824,Brainsmash,740
1482,-0.1029223889619365,Breakspear,741
1483,0.02577057709763934,Brainsmash,741
1484,-0.15391827795254123,Breakspear,742
1485,0.04832490159966689,Brainsmash,742
1486,-0.11377711372525975,Breakspear,743
1487,-0.07140564286668483,Brainsmash,743
1488,0.04558318442558346,Breakspear,744
1489,0.16851163286095455,Brainsmash,744
1490,0.022117389926614495,Breakspear,745
1491,0.17264621971305627,Brainsmash,745
1492,0.02138691371259022,Breakspear,746
1493,0.12350161364128719,Brainsmash,746
1494,0.09368415340571516,Breakspear,747
1495,-0.003970581235091167,Brainsmash,747
1496,0.5677230161945745,Breakspear,748
1497,-0.009983773515886167,Brainsmash,748
1498,-0.125336090709748,Breakspear,749
1499,-0.060472538996153714,Brainsmash,749
1500,-0.16306757434791044,Breakspear,750
1501,-0.039493028059613675,Brainsmash,750
1502,0.11436712776919816,Breakspear,751
1503,-0.05541542505175001,Brainsmash,751
1504,0.09757578470211374,Breakspear,752
1505,-0.003687219943462237,Brainsmash,752
1506,0.22566859276337964,Breakspear,753
1507,0.06377718175970992,Brainsmash,753
1508,0.07162660226465797,Breakspear,754
1509,-0.07907046688924607,Brainsmash,754
1510,-0.12462766789376231,Breakspear,755
1511,-0.008963236576892427,Brainsmash,755
1512,0.4062692890411047,Breakspear,756
1513,-0.12865629436345524,Brainsmash,756
1514,-0.08083109300521946,Breakspear,757
1515,0.2612320088125682,Brainsmash,757
1516,-0.050739384426204605,Breakspear,758
1517,0.06168939824475745,Brainsmash,758
1518,-0.1395373661841928,Breakspear,759
1519,-0.019107547974982365,Brainsmash,759
1520,-0.14647126310926736,Breakspear,760
1521,0.001831308610968121,Brainsmash,760
1522,0.2594545661423342,Breakspear,761
1523,0.004170264513599978,Brainsmash,761
1524,-0.044813214388615956,Breakspear,762
1525,0.03096617048508275,Brainsmash,762
1526,-0.10655403752728017,Breakspear,763
1527,0.0033055212558934367,Brainsmash,763
1528,-5.218079183422748e-05,Breakspear,764
1529,-0.07207812230456073,Brainsmash,764
1530,-0.14822180686783698,Breakspear,765
1531,0.031602828419806744,Brainsmash,765
1532,0.4189505228079818,Breakspear,766
1533,-0.10574775589267454,Brainsmash,766
1534,-0.045821519949097694,Breakspear,767
1535,-0.07041310012962472,Brainsmash,767
1536,-0.15321508623084626,Breakspear,768
1537,-0.030150956458822948,Brainsmash,768
1538,0.20722115387137022,Breakspear,769
1539,0.05253676832139252,Brainsmash,769
1540,-0.02763290715665062,Breakspear,770
1541,-0.10365396911650206,Brainsmash,770
1542,0.30809678434410853,Breakspear,771
1543,0.036436009665881924,Brainsmash,771
1544,-0.07555344742038056,Breakspear,772
1545,-0.01496865865141424,Brainsmash,772
1546,-0.17885308424650137,Breakspear,773
1547,-0.08465642646424275,Brainsmash,773
1548,0.47940761195859805,Breakspear,774
1549,0.06201367863946892,Brainsmash,774
1550,-0.029893057065761466,Breakspear,775
1551,-0.0036011475890300924,Brainsmash,775
1552,0.17755591914142985,Breakspear,776
1553,0.025569270077360127,Brainsmash,776
1554,-0.11762584018632684,Breakspear,777
1555,-0.11936982658724125,Brainsmash,777
1556,-0.13633756176928885,Breakspear,778
1557,0.041280196816324013,Brainsmash,778
1558,-0.06879093886639862,Breakspear,779
1559,-0.0752883234716299,Brainsmash,779
1560,0.06124692114169151,Breakspear,780
1561,-0.00316116888389013,Brainsmash,780
1562,0.11835827868130475,Breakspear,781
1563,0.001757321355315204,Brainsmash,781
1564,-0.1281516946220565,Breakspear,782
1565,-0.04101457978823705,Brainsmash,782
1566,0.24980566873797602,Breakspear,783
1567,0.028492774057676754,Brainsmash,783
1568,-0.14448892532391597,Breakspear,784
1569,-0.060905539828446584,Brainsmash,784
1570,-0.10800474516982894,Breakspear,785
1571,0.009262483824004119,Brainsmash,785
1572,0.055827045801500524,Breakspear,786
1573,-0.02369346796239575,Brainsmash,786
1574,0.17665487123094786,Breakspear,787
1575,-0.06773251605027279,Brainsmash,787
1576,-0.08741324266286736,Breakspear,788
1577,0.009144047319965513,Brainsmash,788
1578,0.25514936185653986,Breakspear,789
1579,-0.13069239779730352,Brainsmash,789
1580,-0.12770488890574785,Breakspear,790
1581,0.014992318151979189,Brainsmash,790
1582,-0.12588551883663757,Breakspear,791
1583,0.05159429646426151,Brainsmash,791
1584,-0.14279665456736046,Breakspear,792
1585,0.024490132412556737,Brainsmash,792
1586,0.257043165881561,Breakspear,793
1587,-0.0068075323005054224,Brainsmash,793
1588,-0.10953821515162926,Breakspear,794
1589,0.019320566708658032,Brainsmash,794
1590,0.34884746930033234,Breakspear,795
1591,0.014387442792365342,Brainsmash,795
1592,0.18925042126583028,Breakspear,796
1593,-0.051495106094865274,Brainsmash,796
1594,-0.1325482446892666,Breakspear,797
1595,-0.07344837319887189,Brainsmash,797
1596,0.508384188416717,Breakspear,798
1597,-0.041258141268546294,Brainsmash,798
1598,-0.0969237131645782,Breakspear,799
1599,-0.030444363846856212,Brainsmash,799
1600,-0.09750095226601017,Breakspear,800
1601,0.01835551923615031,Brainsmash,800
1602,-0.13460806762491215,Breakspear,801
1603,-0.05140095345807172,Brainsmash,801
1604,-0.07471912900827771,Breakspear,802
1605,0.02856531107441234,Brainsmash,802
1606,-0.01582930324258272,Breakspear,803
1607,-0.029821816467789978,Brainsmash,803
1608,-0.1338620125747683,Breakspear,804
1609,0.0030537318210523503,Brainsmash,804
1610,-0.07128620953260327,Breakspear,805
1611,-0.11018177613296269,Brainsmash,805
1612,0.0947212621328989,Breakspear,806
1613,0.1293030972572492,Brainsmash,806
1614,-0.15537403834729374,Breakspear,807
1615,0.11384690060741458,Brainsmash,807
1616,-0.146480811503823,Breakspear,808
1617,-0.08634001725018187,Brainsmash,808
1618,-0.05314608489228215,Breakspear,809
1619,-0.021160671436835837,Brainsmash,809
1620,-0.07084300215308179,Breakspear,810
1621,-0.024286339261261294,Brainsmash,810
1622,-0.04439088212670314,Breakspear,811
1623,0.06661777510138722,Brainsmash,811
1624,-0.14973639683629394,Breakspear,812
1625,0.0664686473385515,Brainsmash,812
1626,-0.05523982680026726,Breakspear,813
1627,-0.03242781107122353,Brainsmash,813
1628,0.04750256930609185,Breakspear,814
1629,-0.010230232365897665,Brainsmash,814
1630,-0.1454964895019228,Breakspear,815
1631,0.004467867957104682,Brainsmash,815
1632,0.4714267218420382,Breakspear,816
1633,-0.06429035605189545,Brainsmash,816
1634,-0.0472752041729469,Breakspear,817
1635,-0.10609454265302748,Brainsmash,817
1636,-0.11840011987523572,Breakspear,818
1637,-0.034020705337374016,Brainsmash,818
1638,-0.13572457186380202,Breakspear,819
1639,-0.1175443740077554,Brainsmash,819
1640,0.06349060708120255,Breakspear,820
1641,0.006896481361989584,Brainsmash,820
1642,0.07040895817880954,Breakspear,821
1643,-0.014626059400719607,Brainsmash,821
1644,0.14382101914017328,Breakspear,822
1645,0.001929478147829112,Brainsmash,822
1646,-0.0044493220288736425,Breakspear,823
1647,-0.02016947239831697,Brainsmash,823
1648,-0.12710411658928975,Breakspear,824
1649,-0.014429307809648392,Brainsmash,824
1650,0.07737439784156133,Breakspear,825
1651,0.10799276028936015,Brainsmash,825
1652,-0.12994292123580087,Breakspear,826
1653,-0.07956534771053256,Brainsmash,826
1654,0.04927089337987998,Breakspear,827
1655,-0.003940989914720779,Brainsmash,827
1656,0.12122631030320637,Breakspear,828
1657,-0.07123935571394727,Brainsmash,828
1658,-0.15122742493626296,Breakspear,829
1659,0.02745966754959684,Brainsmash,829
1660,0.40534509545501296,Breakspear,830
1661,-0.06026148913758111,Brainsmash,830
1662,-0.12560588707857429,Breakspear,831
1663,0.09690293027974699,Brainsmash,831
1664,-0.03720047115111324,Breakspear,832
1665,-0.13841210839418633,Brainsmash,832
1666,-0.13823847637652112,Breakspear,833
1667,-0.03770945951601798,Brainsmash,833
1668,-0.024631440563823728,Breakspear,834
1669,-0.017685478359005757,Brainsmash,834
1670,-0.07344048452397522,Breakspear,835
1671,-0.061037408356817625,Brainsmash,835
1672,-0.09799033028218182,Breakspear,836
1673,-0.024985549470948058,Brainsmash,836
1674,-0.135008486567761,Breakspear,837
1675,0.09028721496066244,Brainsmash,837
1676,-0.03591240362288354,Breakspear,838
1677,0.04717150872290113,Brainsmash,838
1678,-0.15214326389900112,Breakspear,839
1679,-0.04026861844808144,Brainsmash,839
1680,-0.05405204373508943,Breakspear,840
1681,0.035337776729729306,Brainsmash,840
1682,-0.017246926920565196,Breakspear,841
1683,-0.06888316214493459,Brainsmash,841
1684,-0.1216096023630591,Breakspear,842
1685,0.12126140602469443,Brainsmash,842
1686,0.1819000905335271,Breakspear,843
1687,0.08156879641885957,Brainsmash,843
1688,0.08233936162174525,Breakspear,844
1689,0.020741245038514093,Brainsmash,844
1690,0.10955227882780535,Breakspear,845
1691,0.014139964707266932,Brainsmash,845
1692,-0.14639931921237803,Breakspear,846
1693,-0.045885736771570436,Brainsmash,846
1694,0.13080684757214184,Breakspear,847
1695,0.043449474894251355,Brainsmash,847
1696,0.1175621464135291,Breakspear,848
1697,0.12062064595771828,Brainsmash,848
1698,0.0720215125207736,Breakspear,849
1699,0.09708740087565669,Brainsmash,849
1700,-0.14280566559310662,Breakspear,850
1701,0.01869868735268675,Brainsmash,850
1702,0.041401006782032394,Breakspear,851
1703,-0.006962307136439638,Brainsmash,851
1704,0.040302916335649405,Breakspear,852
1705,0.011988059501176655,Brainsmash,852
1706,-0.07188890862093068,Breakspear,853
1707,-0.013970225940821654,Brainsmash,853
1708,0.06797101634703104,Breakspear,854
1709,0.1185054786213312,Brainsmash,854
1710,-0.07953747060698259,Breakspear,855
1711,-0.07609715076168527,Brainsmash,855
1712,0.2502783640102345,Breakspear,856
1713,-0.027274252847716215,Brainsmash,856
1714,-0.13866846584860198,Breakspear,857
1715,-0.07469791127269353,Brainsmash,857
1716,0.06588316340960121,Breakspear,858
1717,0.003849417043093372,Brainsmash,858
1718,0.13784647684967913,Breakspear,859
1719,-0.07353520635805336,Brainsmash,859
1720,0.10794497684799934,Breakspear,860
1721,-0.01638968199213475,Brainsmash,860
1722,-0.1773406758308519,Breakspear,861
1723,-0.036195510888850035,Brainsmash,861
1724,-0.1473253856433162,Breakspear,862
1725,0.0027682215480892645,Brainsmash,862
1726,0.25979684730991354,Breakspear,863
1727,-0.02449877588119085,Brainsmash,863
1728,-0.04586513257123802,Breakspear,864
1729,-0.04948207382969359,Brainsmash,864
1730,-0.02939587702230073,Breakspear,865
1731,-0.03658803228890066,Brainsmash,865
1732,-0.11400346635336396,Breakspear,866
1733,0.03188497027643499,Brainsmash,866
1734,-0.145456962583779,Breakspear,867
1735,0.04622109408439684,Brainsmash,867
1736,-0.06587213534269397,Breakspear,868
1737,-0.06527615133531592,Brainsmash,868
1738,-0.037841111642669026,Breakspear,869
1739,-0.02421580089197957,Brainsmash,869
1740,-0.04571118456490299,Breakspear,870
1741,0.020163630490352115,Brainsmash,870
1742,0.22355569488498062,Breakspear,871
1743,0.006377141029039173,Brainsmash,871
1744,0.18670800538544016,Breakspear,872
1745,-0.09426681626374633,Brainsmash,872
1746,-0.07430340917476795,Breakspear,873
1747,-0.13950747918306983,Brainsmash,873
1748,-0.14884553850567742,Breakspear,874
1749,0.04193960884784903,Brainsmash,874
1750,-0.14242056436609518,Breakspear,875
1751,0.005325029778092591,Brainsmash,875
1752,0.04483441040836868,Breakspear,876
1753,0.02861619611945852,Brainsmash,876
1754,-0.05018376133412042,Breakspear,877
1755,0.11227110449650014,Brainsmash,877
1756,-0.04804818241047225,Breakspear,878
1757,0.0504846192804506,Brainsmash,878
1758,-0.03279851759931277,Breakspear,879
1759,0.06673500504291088,Brainsmash,879
1760,-0.1113080940963324,Breakspear,880
1761,0.050649189895702725,Brainsmash,880
1762,0.08497873156970179,Breakspear,881
1763,-0.04846226114232567,Brainsmash,881
1764,-0.06389865033611183,Breakspear,882
1765,0.10031488386765902,Brainsmash,882
1766,-0.11282934177191224,Breakspear,883
1767,-0.13064658193406115,Brainsmash,883
1768,-0.16008926942502882,Breakspear,884
1769,0.0758351311915048,Brainsmash,884
1770,-0.16751100698517238,Breakspear,885
1771,0.03173794030870182,Brainsmash,885
1772,-0.03747284682347832,Breakspear,886
1773,-0.08770525767186868,Brainsmash,886
1774,-0.0720189995774928,Breakspear,887
1775,0.16912513323222206,Brainsmash,887
1776,0.3075175721209502,Breakspear,888
1777,-0.12193508027846037,Brainsmash,888
1778,0.07524728865726588,Breakspear,889
1779,0.05350158671435619,Brainsmash,889
1780,0.02184924565875964,Breakspear,890
1781,-0.04869053794656397,Brainsmash,890
1782,-0.14596480331589917,Breakspear,891
1783,0.04317686485034674,Brainsmash,891
1784,0.13192856823007693,Breakspear,892
1785,0.035590276087908386,Brainsmash,892
1786,-0.10251554557996734,Breakspear,893
1787,-0.06779358089779987,Brainsmash,893
1788,-0.16542939211297603,Breakspear,894
1789,0.0015607750512624044,Brainsmash,894
1790,0.0191289261384838,Breakspear,895
1791,0.04817262215554545,Brainsmash,895
1792,-0.10201732001677334,Breakspear,896
1793,-0.014935861436700032,Brainsmash,896
1794,-0.1498122628724447,Breakspear,897
1795,-0.012865251734540499,Brainsmash,897
1796,-0.1485874321129623,Breakspear,898
1797,0.049809120274890664,Brainsmash,898
1798,0.0022933005672817535,Breakspear,899
1799,-0.06480492259055559,Brainsmash,899
1800,-0.13837661626826137,Breakspear,900
1801,-0.10745204115542491,Brainsmash,900
1802,-0.12739387000650726,Breakspear,901
1803,-0.1431799999499405,Brainsmash,901
1804,0.424854793983801,Breakspear,902
1805,-0.15096363797664483,Brainsmash,902
1806,-0.1143565777399863,Breakspear,903
1807,0.06040715238859687,Brainsmash,903
1808,-0.04808311507150341,Breakspear,904
1809,0.009650828185266386,Brainsmash,904
1810,-0.1390949399780131,Breakspear,905
1811,-0.03146701038613492,Brainsmash,905
1812,-0.11502651562214061,Breakspear,906
1813,0.06113463378700228,Brainsmash,906
1814,0.015216061421416958,Breakspear,907
1815,0.06233945358421928,Brainsmash,907
1816,0.02098349490629677,Breakspear,908
1817,0.024757942709372056,Brainsmash,908
1818,-0.09462164696709127,Breakspear,909
1819,-0.14804790314838198,Brainsmash,909
1820,-0.06975342944482497,Breakspear,910
1821,-0.09809454581714433,Brainsmash,910
1822,-0.11066869299700512,Breakspear,911
1823,0.16274390498044414,Brainsmash,911
1824,-0.14018817669804665,Breakspear,912
1825,0.0056169573011653545,Brainsmash,912
1826,0.16348523446149885,Breakspear,913
1827,-0.026901689259951744,Brainsmash,913
1828,0.006181987594807119,Breakspear,914
1829,-0.07353645213395545,Brainsmash,914
1830,-0.1527429284481902,Breakspear,915
1831,-0.056658646315432916,Brainsmash,915
1832,-0.10824038144964071,Breakspear,916
1833,0.09143960576555425,Brainsmash,916
1834,-0.11169687993805993,Breakspear,917
1835,0.06008947498331657,Brainsmash,917
1836,0.1411050543758274,Breakspear,918
1837,0.011254395896781644,Brainsmash,918
1838,0.193180776515911,Breakspear,919
1839,0.05471490375367676,Brainsmash,919
1840,-0.16258055723195322,Breakspear,920
1841,0.055881253005662,Brainsmash,920
1842,-0.1449251648732039,Breakspear,921
1843,-0.014569614610395819,Brainsmash,921
1844,-0.08073037677787873,Breakspear,922
1845,-0.031343995246027795,Brainsmash,922
1846,-0.14815476652331555,Breakspear,923
1847,0.05158214575692008,Brainsmash,923
1848,0.15670164048569762,Breakspear,924
1849,0.14453756666672044,Brainsmash,924
1850,-0.023101463503059843,Breakspear,925
1851,0.06957486068912815,Brainsmash,925
1852,0.07176130171681129,Breakspear,926
1853,0.056383039496418694,Brainsmash,926
1854,0.03277740436417234,Breakspear,927
1855,0.09351505664566846,Brainsmash,927
1856,0.012299445182720747,Breakspear,928
1857,0.038542703859759046,Brainsmash,928
1858,-0.1588919275230816,Breakspear,929
1859,0.03184944871419449,Brainsmash,929
1860,-0.043147404830708475,Breakspear,930
1861,0.029193846354677633,Brainsmash,930
1862,0.04396613263637693,Breakspear,931
1863,-0.039216305265467793,Brainsmash,931
1864,-0.06852798932585075,Breakspear,932
1865,0.024176074575039373,Brainsmash,932
1866,0.11505301075448005,Breakspear,933
1867,-0.052217885783574905,Brainsmash,933
1868,0.04838992916225399,Breakspear,934
1869,-0.08044499001826896,Brainsmash,934
1870,-0.007067827440360859,Breakspear,935
1871,0.01696322712221004,Brainsmash,935
1872,-0.1445857845142005,Breakspear,936
1873,-0.14848707374040193,Brainsmash,936
1874,0.022139610841474856,Breakspear,937
1875,-0.01565689990878308,Brainsmash,937
1876,-0.1451360237752813,Breakspear,938
1877,0.09554784181699258,Brainsmash,938
1878,0.20330828057483635,Breakspear,939
1879,0.026209977995307623,Brainsmash,939
1880,0.012673376345703726,Breakspear,940
1881,0.0026115090878203605,Brainsmash,940
1882,-0.06938918077455906,Breakspear,941
1883,-0.10090575400947163,Brainsmash,941
1884,-0.047271525817513836,Breakspear,942
1885,0.04328824392813442,Brainsmash,942
1886,-0.14830086886189123,Breakspear,943
1887,0.03892806772747582,Brainsmash,943
1888,-0.11886861534164099,Breakspear,944
1889,0.05372872125588182,Brainsmash,944
1890,-0.11611349675545757,Breakspear,945
1891,-0.026181287786215868,Brainsmash,945
1892,-0.09916868146420481,Breakspear,946
1893,0.047747601825533274,Brainsmash,946
1894,-0.140253654387282,Breakspear,947
1895,-0.041784346388446386,Brainsmash,947
1896,-0.015178363668797943,Breakspear,948
1897,-0.06123977743329084,Brainsmash,948
1898,-0.07544377234048655,Breakspear,949
1899,-0.057485245408380715,Brainsmash,949
1900,-0.08302617957504697,Breakspear,950
1901,-0.10593657458450832,Brainsmash,950
1902,0.03100694851669658,Breakspear,951
1903,-0.024879406409791367,Brainsmash,951
1904,-0.09011662487861852,Breakspear,952
1905,-0.05650357423930348,Brainsmash,952
1906,0.16221547190693486,Breakspear,953
1907,0.004419551613208653,Brainsmash,953
1908,-0.0917117426092944,Breakspear,954
1909,0.021832838479680403,Brainsmash,954
1910,-0.07517787530789674,Breakspear,955
1911,-0.0494106700156811,Brainsmash,955
1912,0.01271218001515269,Breakspear,956
1913,0.0567003512330151,Brainsmash,956
1914,0.007065028929175407,Breakspear,957
1915,0.042563684067812295,Brainsmash,957
1916,0.05975565605886641,Breakspear,958
1917,0.11611463046988846,Brainsmash,958
1918,0.23856684777099307,Breakspear,959
1919,-0.03691321480095717,Brainsmash,959
1920,0.07624658373772905,Breakspear,960
1921,0.06382592308343286,Brainsmash,960
1922,0.043850669477697446,Breakspear,961
1923,0.008573153868755234,Brainsmash,961
1924,0.04722386247487389,Breakspear,962
1925,-0.0164132552554361,Brainsmash,962
1926,-0.040370612435474344,Breakspear,963
1927,-0.03546526317875163,Brainsmash,963
1928,0.21210596377295246,Breakspear,964
1929,-0.09158217398338399,Brainsmash,964
1930,0.006250129181054981,Breakspear,965
1931,-0.01270937781590898,Brainsmash,965
1932,0.16197878837280763,Breakspear,966
1933,-0.04664621968789667,Brainsmash,966
1934,-0.1317020113654512,Breakspear,967
1935,0.20271954952883514,Brainsmash,967
1936,-0.1453100362287432,Breakspear,968
1937,-0.011385176864504255,Brainsmash,968
1938,-0.12490199828865317,Breakspear,969
1939,-0.03515218281707492,Brainsmash,969
1940,0.04113005276921509,Breakspear,970
1941,0.061284187519835914,Brainsmash,970
1942,0.16482490595206212,Breakspear,971
1943,-0.04918660650250889,Brainsmash,971
1944,0.389431626437413,Breakspear,972
1945,-0.012647097430119568,Brainsmash,972
1946,-0.1650274498142187,Breakspear,973
1947,-0.009857805833147448,Brainsmash,973
1948,-0.10956927879973676,Breakspear,974
1949,-0.0609064530773359,Brainsmash,974
1950,-0.14842135371732634,Breakspear,975
1951,-0.028459408641588167,Brainsmash,975
1952,-0.15157569851885738,Breakspear,976
1953,-0.049079404516287145,Brainsmash,976
1954,-0.1606290010732581,Breakspear,977
1955,-0.019250919307548745,Brainsmash,977
1956,0.04712120811290447,Breakspear,978
1957,0.08044794130767709,Brainsmash,978
1958,0.17428836243690876,Breakspear,979
1959,-0.048246703892786305,Brainsmash,979
1960,-0.12840768755031998,Breakspear,980
1961,0.08098912346711422,Brainsmash,980
1962,-0.04066380715504714,Breakspear,981
1963,-0.07381519067967204,Brainsmash,981
1964,-0.15174161700309838,Breakspear,982
1965,-0.1277568604520132,Brainsmash,982
1966,-0.10786388106374714,Breakspear,983
1967,0.05216928222272971,Brainsmash,983
1968,0.010551594112029059,Breakspear,984
1969,-0.08467437001883593,Brainsmash,984
1970,0.2318737104537358,Breakspear,985
1971,0.046325487002258706,Brainsmash,985
1972,0.04118826087507959,Breakspear,986
1973,0.024063847915780413,Brainsmash,986
1974,0.04860818873108156,Breakspear,987
1975,0.02569676735639551,Brainsmash,987
1976,0.07219812025256415,Breakspear,988
1977,0.0974520669678253,Brainsmash,988
1978,-0.11558941273046844,Breakspear,989
1979,0.004076940187087924,Brainsmash,989
1980,0.2068897496180274,Breakspear,990
1981,0.01653812698569945,Brainsmash,990
1982,-0.0033185781932591183,Breakspear,991
1983,0.10905156830716481,Brainsmash,991
1984,0.1492509408537559,Breakspear,992
1985,0.054442002906433494,Brainsmash,992
1986,0.17503859860628918,Breakspear,993
1987,0.006431101072990869,Brainsmash,993
1988,-0.041413440381633186,Breakspear,994
1989,-0.04786483417049321,Brainsmash,994
1990,-0.15143420462649082,Breakspear,995
1991,0.05266944283011898,Brainsmash,995
1992,0.055833265117726266,Breakspear,996
1993,-0.05484507890111319,Brainsmash,996
1994,-0.12208826108164614,Breakspear,997
1995,-0.02914172929534556,Brainsmash,997
1996,0.634853610159505,Breakspear,998
1997,0.031172146254629517,Brainsmash,998
1998,0.006331502761494873,Breakspear,999
1999,0.055021587279418756,Brainsmash,999
