"Age","SmoothedValue","ModeName"
9.18181818181818,74.7984957984569,"Mode5"
9.31313131313131,74.7421383066911,"Mode5"
9.44444444444444,74.7189578688498,"Mode5"
9.57575757575758,74.7265261043032,"Mode5"
9.70707070707071,74.7624146324215,"Mode5"
9.83838383838384,74.8241950725747,"Mode5"
9.96969696969697,74.9094390441329,"Mode5"
10.1010101010101,75.0155279009331,"Mode5"
10.2323232323232,75.1382890982036,"Mode5"
10.3636363636364,75.2727913122272,"Mode5"
10.4949494949495,75.4140980821165,"Mode5"
10.6262626262626,75.5572729469848,"Mode5"
10.7575757575758,75.6973794459449,"Mode5"
10.8888888888889,75.8294811181102,"Mode5"
11.020202020202,75.9486452662927,"Mode5"
11.1515151515152,76.051511949111,"Mode5"
11.2828282828283,76.1387201555917,"Mode5"
11.4141414141414,76.2115350602167,"Mode5"
11.5454545454545,76.2712218374682,"Mode5"
11.6767676767677,76.3190456618282,"Mode5"
11.8080808080808,76.3562717077789,"Mode5"
11.9393939393939,76.3841651498023,"Mode5"
12.0707070707071,76.4040437433813,"Mode5"
12.2020202020202,76.4182412990228,"Mode5"
12.3333333333333,76.4300106450171,"Mode5"
12.4646464646465,76.4426377218883,"Mode5"
12.5959595959596,76.4594084701604,"Mode5"
12.7272727272727,76.4836088303575,"Mode5"
12.8585858585859,76.5185247430038,"Mode5"
12.989898989899,76.5674421486232,"Mode5"
13.1212121212121,76.6330439426161,"Mode5"
13.2525252525253,76.7149723188997,"Mode5"
13.3838383838384,76.8119132540076,"Mode5"
13.5151515151515,76.9225523754888,"Mode5"
13.6464646464646,77.0455753108923,"Mode5"
13.7777777777778,77.1796676877672,"Mode5"
13.9090909090909,77.3235151336627,"Mode5"
14.040404040404,77.4758048981238,"Mode5"
14.1717171717172,77.6353422562522,"Mode5"
14.3030303030303,77.8011284405479,"Mode5"
14.4343434343434,77.9721831590593,"Mode5"
14.5656565656566,78.1475261198353,"Mode5"
14.6969696969697,78.3261770309246,"Mode5"
14.8282828282828,78.5071556003756,"Mode5"
14.959595959596,78.6894815362372,"Mode5"
15.0909090909091,78.8723308400198,"Mode5"
