,sub_name,fiber,exp_name,dataset_name,Reconstruction accuracy (r)
451,207426,AF,HCP1200,HCP,0.8487526182973433
452,208024,AF,HCP1200,HCP,0.8719025551064685
453,208125,AF,HCP1200,HCP,0.879110517155431
454,208226,AF,HCP1200,HCP,0.8582724089258114
455,208327,AF,HCP1200,HCP,0.871082862061744
456,208630,AF,HCP1200,HCP,0.7836257526193198
457,209127,AF,HCP1200,HCP,0.7983320591955123
458,209228,AF,HCP1200,HCP,0.885166543290327
459,209329,AF,HCP1200,HCP,0.8744981430477456
460,209834,AF,HCP1200,HCP,0.8934607955908808
461,209935,AF,HCP1200,HCP,0.8608326325854714
462,210011,AF,HCP1200,HCP,0.8777044800827073
463,210112,AF,HCP1200,HCP,0.8769541985735811
464,210415,AF,HCP1200,HCP,0.8800007858330772
465,210617,AF,HCP1200,HCP,0.8801731597169817
466,211114,AF,HCP1200,HCP,0.8838537512026755
467,211215,AF,HCP1200,HCP,0.8825392452956883
468,211316,AF,HCP1200,HCP,0.8718771026977908
469,211417,AF,HCP1200,HCP,0.8435548638701721
470,211619,AF,HCP1200,HCP,0.8541633712315969
471,211720,AF,HCP1200,HCP,0.8793629278368212
472,211821,AF,HCP1200,HCP,0.875065151834876
473,211922,AF,HCP1200,HCP,0.882563278596835
474,212015,AF,HCP1200,HCP,0.8844934924455139
475,212116,AF,HCP1200,HCP,0.8831169444552287
476,212217,AF,HCP1200,HCP,0.8517332059595538
477,212318,AF,HCP1200,HCP,0.8793853625567641
478,212419,AF,HCP1200,HCP,0.8733331791497442
479,212823,AF,HCP1200,HCP,0.8684765073705469
480,213017,AF,HCP1200,HCP,0.8375417816901151
481,213421,AF,HCP1200,HCP,0.8760184576682842
482,213522,AF,HCP1200,HCP,0.8877803396984333
483,214019,AF,HCP1200,HCP,0.8785070486415826
484,214221,AF,HCP1200,HCP,0.8556804180786503
485,214423,AF,HCP1200,HCP,0.821870441468785
486,214524,AF,HCP1200,HCP,0.8608964492497175
