,Age,AF,ATR,CG,CST,MLF,FPT,IFO,ILF,OR,POPT,SLF_I,SLF_II,SLF_III,STR,UF,T_PREF,T_PREM,T_PREC,T_POSTC,T_PAR,T_OCC,ST_FO,ST_PREF,ST_PREM,ST_PREC,ST_POSTC,ST_PAR,ST_OCC,CA,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7
29,10.5833333333333,66.4174781719363,53.187482977535,132.548318611838,42.5354900449715,72.1594844290138,39.8419483208846,53.2686800481587,109.77395778736,62.3269859313803,45.5476128079032,56.5313871529821,68.5791746156487,80.6109415707741,60.4679118497204,110.817499210794,41.4249618880159,49.3538399047653,44.9828954161507,54.4940833119496,41.1216998107253,60.4894009362991,80.9182509676407,41.1620807667251,63.4590731376489,52.7599117998336,63.5937512595923,45.6284085077888,62.6827102493322,75.4657419296943,91.6790111825945,26.2896480382859,50.0485997344415,43.5250124137011,45.3355331695869,35.6695762633909,60.6197446164308
30,10.6666666666667,61.1750098593027,50.5922914846185,127.396624763904,43.4802413183353,70.4824545255281,40.7067464013582,54.0935463540986,109.791286942721,61.9873480476484,43.2993107559554,54.1221214243742,67.5115379139262,72.8490654660327,62.1816579843792,109.240203038885,41.0873562549907,48.4350950148868,44.5823124632364,55.0475662285932,39.2331596435522,59.7186439523721,75.2950526710192,39.9774704338147,58.8306148650738,50.2641122512563,61.1164712641177,44.0301536644337,64.1456814100677,63.4496325853466,90.2608372717104,26.4907044577978,49.8349890471839,41.5184950279824,40.6522381493712,33.3070049617154,59.2948765894702
31,10.75,59.8090999699181,56.9042976631846,117.892172086307,41.1714045254017,71.5976788906338,40.4305293379539,55.0494723979267,109.674029713404,67.4939091778832,46.5905826771286,56.4380698219514,79.7150995430001,84.6049538801306,66.2518700864337,122.554266300086,42.8534894150461,53.5347438149441,48.0816097409758,60.3419268843551,48.9480109939831,64.5340991136203,71.6660921594745,40.923001843485,67.2621287317845,53.9091702162091,62.546013940227,50.12518965025,63.7168184023534,70.5502417232662,82.3700513491438,28.0316137632862,55.2164605380552,49.978925762129,51.4745583762774,37.4051410905109,64.1677385096783
32,10.8333333333333,62.4592491443785,49.5960037096325,122.872163786342,44.36063313491,70.2125076332679,40.8033717253028,52.1891068996357,110.770363006835,64.5718296420717,43.5919371756847,56.2630530462304,62.8830303525575,79.4989107278108,56.908349971163,109.043151405586,39.7337342812402,48.9291813711146,47.3711831765985,55.2135879050161,40.4305949150372,61.350873216393,72.7498735870501,39.3744148755617,59.3702932228831,52.9092662675038,61.5833077647074,45.1875156107609,60.7256937077753,72.5189582772101,93.5330556224659,26.4489078710507,52.4201948413092,41.53868182327,42.117358180238,33.3147997819588,59.5622901658208
33,10.9166666666667,66.2719442533925,53.5780211683368,143.797569685029,43.6752008415206,76.7542339346619,42.0877260463277,52.9339438502638,117.278033373426,63.786331586361,45.3948335691698,56.3880362623123,72.835803408937,77.5435218953527,61.635315469059,115.764005531963,40.7347184770255,50.9235254592262,45.8754716930479,56.7101173996054,42.2361744422304,61.2905614209615,79.0211666875496,39.7720870874448,64.2699810271519,52.9983470610697,62.862000735899,46.1871324635458,63.209680805568,68.8502843672691,90.0053556756705,25.9535493415853,51.5252514677023,41.4060861157891,42.0055907771621,36.6460900322339,60.280933938365
34,11.0,65.4539414173807,59.2427313133129,143.57307867933,45.922857703055,69.7689007803188,42.3349170838859,55.4536289574068,120.750475992149,64.3619418125105,43.6852775678752,54.6090058675712,65.9455170465291,86.0106966574945,60.0356282982963,117.32687803638,46.3181770329046,53.0552889515982,50.7341908451348,59.6117195560959,40.7815029732745,63.0031673466988,85.4009790881772,44.2003241388343,65.3570722336331,55.9906506661971,65.2049203845567,43.5494718432341,64.3772267883378,79.2981583395711,104.572418557653,29.1861131414474,55.3466592137491,44.3342055884907,42.2472223464651,36.6923609800743,71.8470592090331
35,11.0833333333333,63.3735423485832,55.939400124985,133.422812654776,46.0428985628214,73.3427021603543,41.8200680290156,55.0568792288955,113.084012612008,65.0452115532154,45.4981423584316,59.2159031708824,74.5728523029372,83.5625967090253,59.0935196728965,121.575785359192,45.366734634156,51.8390884891183,48.7824394267299,61.6452894147364,40.625422644236,61.5561279955946,76.0834254569128,43.6069363059955,64.5095867596529,55.1036725475831,65.3292078382949,44.2098901105962,64.4180596891961,77.0148665964198,94.3626299274422,30.7156910326276,55.0633455358508,45.9649010411973,43.326605237897,36.2790167321481,64.2816397108102
36,11.1666666666667,69.7002992604095,60.1177992663541,127.714357675361,44.1813333316029,78.2912569388949,44.3272282815316,54.0166027197634,114.730086674078,63.4888870735175,49.4719686063654,62.4051700958149,73.1915229611239,82.9861563417974,63.3089665633397,121.555167206246,44.861555983715,52.0723942399654,49.4085644101781,59.7046316520949,45.3522474037685,61.484571456192,84.4104815465038,42.1140774332125,66.6787689809919,56.8816553775691,65.3783429999502,48.0806042640516,63.937611158035,69.3409344362025,93.8827071475801,30.2428385567153,50.6565397611205,43.9436013523842,43.8371533995879,36.1446153816477,56.6578285087021
37,11.25,72.0376568701033,65.3085184447622,135.344094018338,44.2558024811636,79.3853381572696,44.1362788634528,58.4251939890769,114.664514873379,64.8837569866279,47.8996068461873,60.0272914779632,83.9810335195495,82.6163309838772,56.6062695270921,128.437703652986,49.3329915551586,55.2153910719791,44.4812262217052,52.286402957271,46.0426828537174,62.6723857666718,88.3137447112493,46.7758419750218,67.7367163724232,49.9682121374975,60.6586734908607,49.6557823487182,67.394340368521,74.6229843941773,92.176558999372,26.3628767826257,49.9078240223561,41.3916618713057,43.5129329802462,39.690475646052,62.7526709372315
38,11.3333333333333,67.754921416213,56.0306248319615,128.288536983229,47.0689228158858,79.4005589647849,42.4921699293747,56.0160692518645,111.078207874905,64.2679580681028,48.1307396437914,60.229380839248,68.0719587095866,81.0176508338485,62.5414334540417,117.45052326638,43.8877399655746,53.5025255593406,48.2121544269057,60.8987225858103,43.5726444605648,61.6950379855078,79.734229532804,42.4274034487786,64.9499144047082,53.6254160321864,64.1688458197489,47.5624518520299,63.8624672485566,71.473842045406,97.2641655861354,28.9116529116101,57.3127812231359,44.4864029792379,43.3346414402931,36.5144849568427,62.6652640434478
39,11.4166666666667,63.314996969187,61.0212344294645,139.348903635777,52.2030666420079,68.5245225472381,43.5580257353894,60.1479867402294,117.025053847352,70.1012015709753,46.9270539113732,59.5760070086908,69.3238522169991,82.1485750309949,64.9556629503405,123.272019624052,46.5042184118984,57.5500516569862,52.5928346339789,64.0151660391712,40.2880963678979,66.8183291493156,80.0225147607224,43.9906224497433,68.0524059243192,55.7559300783023,68.336060620661,43.0208456100867,64.9447407568877,76.6761566025381,92.4932279980179,30.5782153522637,56.9867621375664,43.3860835918243,42.7125199163076,36.5337367592273,75.6069589762682
40,11.5,68.1049849135585,55.1633599323506,119.077459645149,46.1737241959746,74.3176308433917,39.9939327989518,54.7272099378434,111.306367795272,62.0954309255518,45.6760290847295,57.4192677508671,70.9525175192176,74.6937477328548,57.9110966291321,120.116867423119,42.2115996554724,48.9955287433427,47.9892299294428,53.9738535288444,41.8409798819652,59.3135421360878,76.5321535920238,41.0055917705211,61.1547198648547,51.6587121993405,59.7854054635981,46.2442877264012,61.9736076354985,74.8152896486707,87.1089470257165,28.7389230631543,54.3419567547682,43.9417239588436,41.8008068004455,32.6489724056106,60.9156302401739
41,11.5833333333333,63.0136121114295,54.0047641382457,118.301415117324,37.9956834524259,69.5587511587951,38.28733612096,55.8564908660713,121.346542333405,61.6904351494337,41.5733408118467,57.091971830138,64.7704119949255,73.1850825706226,55.3921626453517,113.824194613023,41.4351818324608,48.5743690819405,42.2719008988362,51.88157711362,39.1461136837948,59.4528829664497,76.641407045458,40.9304889146659,59.6331580330417,49.7229261616388,59.92888520474,45.5805886549675,58.9424954455047,71.6499578884184,84.6210677928558,27.0678482646523,49.3521104370949,38.3819400643567,42.0252549564188,37.4522080418566,59.2531932671265
42,11.6666666666667,67.4902949334446,52.4772558193551,127.572496715046,41.9117126132028,74.1642097745475,41.6203940098303,52.4678533953523,109.892587045241,61.2959830655982,47.4048673142498,51.1055939336,63.39262758196,78.0313905996521,55.2818502119861,118.960305293612,43.2567749447645,51.9843386925737,44.7594825961986,55.9584053786851,41.8254038367832,58.7824454160859,77.7118426453813,43.5154304763248,66.1041205075148,52.2186986736822,65.1720441721926,45.7198815966114,60.6110673133458,71.3830909348387,93.2598871190533,26.290922642925,53.6095254328415,39.3800668408779,43.6045813211609,35.5955242509998,55.0366416952999
43,11.75,64.304275548759,49.3800618068919,126.433967817083,43.0981662114829,80.3859904208638,40.147723889665,54.645819510481,111.839759631509,68.5716135133551,44.8533477059146,54.545241369759,72.7935692479721,79.1241639914424,59.266320654126,107.593178184529,40.2025948777344,51.2255391425519,46.6346480480189,55.6878964673026,40.1535870722635,64.8430158204841,70.4775838704179,40.1685176010126,61.9199030899059,53.6002646980053,63.1054307041265,45.6407651087148,64.3662156739427,70.4797238834342,93.6899708540239,26.7600570938411,51.2410299693966,40.7368693711881,42.2151966780519,36.218567467739,62.1685326586987
44,11.9166666666667,66.3584299349318,63.4340462989371,131.813823643383,47.7106823661144,77.2913096326317,39.4716520573969,62.2114640224943,128.008197835597,68.3507511308808,48.9884318234948,56.4760787124092,70.1740982789776,95.1532707898625,65.8033468302371,112.406177184692,43.0255266880757,51.2702068835244,50.9913674001116,62.7051145408211,42.5166664319257,64.4236893351914,86.0515362719541,45.3220726300335,63.7706129113843,57.1749318961295,67.710056128281,47.5623869334463,66.1328479417772,71.0021006785685,103.152901800261,29.0388223043556,48.5548472704826,43.3317747168585,47.7386699378069,39.8115726809927,67.3438895748887
45,12.0,66.9447555302956,53.5433173242622,136.257231769938,45.682464543396,78.5925461098191,42.9085878228556,55.2456399056947,113.809841664296,62.4829365306669,47.3112385363968,59.8990705452954,70.2698233061423,86.6902246411764,62.848722387678,118.112874473554,41.8453543824406,52.4656116734762,48.089398781035,61.2503619872644,42.4296442643541,60.4106017638748,77.5217865561093,41.0746842609978,63.7774555803428,53.9010119730701,65.6732125122151,46.9575680122395,63.0838595249507,68.9344219092396,85.4035717308577,26.636657919705,49.7305819945123,44.0298678323935,42.5758182912103,39.2258626993145,69.4939040460262
