,mode,fstat_age_fdc,p,R2,fiber name
65,Mode131,6.70765934271317,0.003,0.0084106799658778,T_OCC
66,Mode102,14.5992977436271,0.0,0.0081939245197946,T_OCC
67,Mode132,4.65658469058113,0.01,0.0079657903894545,T_OCC
68,Mode63,14.1025853802892,0.0,0.0079185618051275,T_OCC
69,Mode77,4.40337695414161,0.014,0.0078751750593505,T_OCC
70,Mode58,5.42750162051411,0.008,0.0078452705215502,T_OCC
71,Mode103,4.97825793818821,0.01,0.0078089905691405,T_OCC
72,Mode8,9.88299042654144,0.003,0.0076065941249998,T_OCC
73,Mode101,12.7649647122999,0.0,0.0071722937544796,T_OCC
74,Mode162,4.10654651054255,0.026,0.0070602297500733,T_OCC
75,Mode147,12.3313954465645,0.0,0.0069306022710878,T_OCC
76,Mode19,3.31684662789326,0.037,0.0069244712127229,T_OCC
77,Mode53,12.2999077083951,0.0,0.0069103277282753,T_OCC
78,Mode125,12.2260629909915,0.0,0.0068776333069426,T_OCC
79,Mode22,12.1139916563971,0.003,0.0068073425927026,T_OCC
80,Mode160,5.24974499405802,0.012,0.0067516345473607,T_OCC
81,Mode83,4.25628925204045,0.026,0.0066642613933422,T_OCC
82,Mode192,10.9717360688032,0.003,0.0066440604709688,T_OCC
83,Mode74,11.8053094860134,0.003,0.0066335501857346,T_OCC
84,Mode174,4.01844902609128,0.026,0.0065968161918555,T_OCC
85,Mode159,11.6438493156887,0.003,0.0065509800371907,T_OCC
86,Mode91,3.30129013917486,0.045,0.0060913759571345,T_OCC
87,Mode70,4.25059035348024,0.029,0.0060471434009588,T_OCC
88,Mode35,10.7222239707012,0.003,0.0060319723115973,T_OCC
89,Mode183,4.01422711137134,0.029,0.0057315138039078,T_OCC
90,Mode187,3.58939995558567,0.038,0.0057210885114373,T_OCC
91,Mode157,4.25711447967882,0.024,0.005608460986101,T_OCC
92,Mode39,3.37034390317803,0.053,0.0052495090316075,T_OCC
93,Mode6,2.78938689553014,0.078,0.005092345995479,T_OCC
94,Mode107,3.26092904027932,0.048,0.0050414533891315,T_OCC
95,Mode100,2.79083155069912,0.075,0.0049115776755702,T_OCC
96,Mode18,2.99841059308542,0.081,0.00488750518284,T_OCC
97,Mode5,3.14249833088638,0.058,0.0048798561166103,T_OCC
98,Mode15,8.63319547488195,0.008,0.0048689494968905,T_OCC
99,Mode194,8.37893395222817,0.01,0.0047241891332891,T_OCC
100,Mode59,2.71272251568357,0.087,0.0047062479522135,T_OCC
101,Mode41,4.53539093875461,0.032,0.0042937055440742,T_OCC
102,Mode122,7.37637058663003,0.016,0.0041590437797768,T_OCC
103,Mode80,2.36540623628236,0.106,0.0041383315858058,T_OCC
104,Mode109,7.32874483211348,0.016,0.0041312880311656,T_OCC
105,Mode134,2.06985493641068,0.136,0.0040317524504421,T_OCC
106,Mode106,2.73076755322932,0.106,0.0040208554416408,T_OCC
107,Mode21,7.1239181562853,0.018,0.0040206382640719,T_OCC
108,Mode57,7.06837465601474,0.018,0.0039830587836122,T_OCC
109,Mode116,2.7614910974704,0.093,0.0039488930966261,T_OCC
110,Mode75,2.8610880614728,0.069,0.0039217261385353,T_OCC
111,Mode94,1.87799308494891,0.155,0.0039206466258602,T_OCC
112,Mode114,2.15129902525916,0.171,0.0036533424221215,T_OCC
113,Mode85,5.99811587937174,0.029,0.0033828593328597,T_OCC
114,Mode1,5.92678093261712,0.03,0.0033591859517489,T_OCC
115,Mode138,5.93824647905228,0.03,0.0033494907625562,T_OCC
116,Mode199,5.78109789737919,0.032,0.0032601235429444,T_OCC
117,Mode71,5.59629217626726,0.035,0.003160885128185,T_OCC
118,Mode120,5.41060871338257,0.038,0.0030544325403397,T_OCC
119,Mode136,5.27601621095546,0.042,0.0029770735803584,T_OCC
120,Mode30,1.59269214562578,0.245,0.0029453021204976,T_OCC
121,Mode163,2.20639693418983,0.165,0.0029280958467968,T_OCC
122,Mode189,5.17318243343396,0.043,0.0029230970707594,T_OCC
123,Mode90,5.0567766080669,0.046,0.0028525212108416,T_OCC
124,Mode86,5.00845108265131,0.046,0.0028259959707923,T_OCC
125,Mode145,4.77074552548433,0.048,0.0028179989326689,T_OCC
126,Mode190,1.81495262583784,0.23,0.0027752291655196,T_OCC
127,Mode79,1.51383423614817,0.306,0.0026197719683064,T_OCC
128,Mode36,1.83716115909837,0.23,0.0026131561353378,T_OCC
129,Mode46,4.44539450758752,0.061,0.0025418223567661,T_OCC
130,Mode165,2.26468715419636,0.127,0.0025129563335518,T_OCC
131,Mode3,1.56598374067985,0.274,0.0024934240094948,T_OCC
132,Mode44,1.66082548446448,0.246,0.0024680847863147,T_OCC
133,Mode155,1.333841987402,0.343,0.0023631929051738,T_OCC
134,Mode195,1.66441070576226,0.245,0.0023608822399578,T_OCC
135,Mode42,3.50504281515383,0.106,0.0023242226687242,T_OCC
136,Mode173,1.48666635333477,0.349,0.002297332852814,T_OCC
137,Mode52,2.66938168931672,0.19,0.0022744286731297,T_OCC
138,Mode62,1.50408636871464,0.29,0.0022510022590985,T_OCC
139,Mode129,1.56901245161935,0.287,0.002226262699743,T_OCC
140,Mode23,1.38588761910314,0.317,0.0021917101098921,T_OCC
141,Mode56,1.42765393601459,0.321,0.0021782440141544,T_OCC
142,Mode99,1.33059802198818,0.353,0.0020918922599881,T_OCC
143,Mode32,1.68211606201298,0.306,0.0020760134099109,T_OCC
144,Mode9,3.58941880861014,0.095,0.0020302656569649,T_OCC
145,Mode133,1.13087057969237,0.321,0.0019259881040648,T_OCC
146,Mode47,3.38460239295211,0.106,0.0019117792721213,T_OCC
147,Mode168,3.36303658363538,0.106,0.0019032043503717,T_OCC
148,Mode55,3.24515288107934,0.113,0.0018323348332207,T_OCC
149,Mode73,1.08751856810637,0.37,0.001781575420709,T_OCC
150,Mode10,1.08306703656689,0.385,0.0016750988020539,T_OCC
151,Mode37,2.15679146132917,0.254,0.0016346044543979,T_OCC
152,Mode104,2.7903665874817,0.145,0.00157754237368,T_OCC
153,Mode98,2.67569864461266,0.155,0.0015203159185995,T_OCC
154,Mode51,2.41617191186685,0.177,0.0013658285369852,T_OCC
155,Mode117,1.14461237020663,0.474,0.0012640541719912,T_OCC
156,Mode65,0.762550973700378,0.378,0.0012391176401429,T_OCC
157,Mode154,0.628542007043169,0.531,0.0011942629065911,T_OCC
158,Mode76,0.602103843120223,0.447,0.001142400528782,T_OCC
159,Mode181,1.97614230580597,0.23,0.001118057507878,T_OCC
160,Mode50,1.83603347576803,0.245,0.0010384775308424,T_OCC
161,Mode24,0.436356196243396,0.572,0.0010294863398338,T_OCC
162,Mode87,1.76972306292844,0.253,0.001005807330783,T_OCC
163,Mode191,0.547675381510658,0.616,0.0010003765231545,T_OCC
164,Mode69,0.303340993450491,0.704,0.0008154768156923,T_OCC
165,Mode28,1.37389022452254,0.317,0.0007778103471387,T_OCC
166,Mode127,1.33815643306072,0.321,0.0007571031620267,T_OCC
167,Mode84,1.32530547953093,0.321,0.0007490881286251,T_OCC
168,Mode135,1.23866062996126,0.337,0.000701516203952,T_OCC
169,Mode175,1.19608965361062,0.343,0.0006805960945262,T_OCC
170,Mode142,0.764936266311266,0.399,0.0006743213679624,T_OCC
171,Mode7,1.17031930251172,0.346,0.0006664575618868,T_OCC
172,Mode180,1.1683943800741,0.346,0.0006625300236727,T_OCC
173,Mode34,1.13867346913303,0.349,0.0006438379897698,T_OCC
174,Mode113,1.13268751481998,0.349,0.0006417653389936,T_OCC
175,Mode60,1.09351627466039,0.353,0.0006186420147772,T_OCC
176,Mode82,1.09254280230825,0.353,0.0006179288386694,T_OCC
177,Mode137,1.06929747275452,0.355,0.0006130624714476,T_OCC
