,EMOTION-FACES-SHAPES,GAMBLING-REWARD,LANGUAGE-STORY-MATH,MOTOR-AVG,RELATIONAL-REL,SOCIAL-TOM,WM-2BK
TGC 4111,-0.04946397242943071,-0.182864246496737,-0.06237115287993336,0.031544586190280714,-0.03544706053221522,-0.09108537980029431,-0.028961907888226196
TGC 4112,-0.036397746292641905,0.06867457901602506,-0.1001093366743487,-0.05823153380370631,0.0969425105738251,-0.02548286037152947,0.05342504184067944
TGC 4113,-0.003432593344474546,0.09642573886653162,0.04961642155241301,0.04174828983082175,0.06070132008443033,0.07168814262342763,0.09405922625608205
TGC 4114,-0.0631148598402364,-0.10582297008560171,0.13577313806548985,-0.02244413875006458,0.03381570137308773,-0.013804032707491249,-0.0672664969098466
TGC 4115,0.07265531418225699,0.058521677660401186,-0.00023169393115171242,-0.06781619438670004,0.04744917803259537,0.01761789473956666,0.06622666865525888
TGC 4116,0.03854295814303771,0.02665668048051312,0.15882580581275818,0.07469406267714769,0.09469277183625374,0.06130629191001458,0.11760744905405274
TGC 4117,-0.03274923235101961,-0.05057768420552687,-0.1366672960961733,-0.02588526207364886,0.16441963323629608,0.0891385874009137,0.007053611637473665
TGC 4118,-0.11809220882841456,-0.20462132881143175,-0.2377133784314582,-0.09602138317841137,-0.3093055249483126,-0.2710100975844318,-0.08684685399081658
TGC 4119,0.02331233377555081,-0.09161650283907677,-0.07709956420358931,-0.12556466651242043,-0.0016752442818312565,-0.007677033775052985,-0.0029817971307784623
TGC 4120,-0.003172505999669,-0.025884668688941397,0.0388600768829875,0.010067881244600396,-0.051603397074103836,0.05702365407536304,-0.040339605254120794
TGC 4121,-0.010389485488980221,-0.0022201796816560945,0.11210340180002043,-0.008965468749234302,0.06930771318870496,0.07967824742568441,0.08395682760705657
TGC 4122,0.07849679434729603,0.03633571013719756,-0.04423886461596988,-0.1243163116723602,0.08391846267072005,-0.07733470187244232,0.041452849235664876
TGC 4123,0.07974107408061999,0.14415316039304255,-0.03806100675007622,0.08853615665959261,0.14587479362654657,0.08591773374714387,0.10059766504378884
TGC 4124,-0.04917638386489543,-0.1269988701411272,-0.0073167319760945124,-0.0760485695901346,-0.3982705988169692,-0.22818391205554042,-0.1324981311523763
TGC 4125,-0.13300410357715836,-0.1341131449733695,-0.2501097595534366,-0.07418882622698517,-0.15948640418833512,-0.06233113592419148,-0.10102384762937747
TGC 4126,0.04766303860686337,0.09965747154433763,0.2669465751895485,0.014242574651376728,0.07994497964669989,0.10721306258323846,0.03290989386615562
TGC 4127,0.0024733547601863653,0.03862768629250268,-0.10410289331605635,0.1618535370323079,0.040572755772553946,0.00550295270025239,-0.013969313896044496
TGC 4128,-0.17342835195742656,-0.06395631410992858,0.07351021843978923,-0.0827690203184361,-0.15244466308723983,-0.016959520546964167,-0.05275210891419081
TGC 4129,0.012308435667411213,0.05508251075369399,0.16719898656752064,-0.032628069152487095,0.24680121425721413,0.19989948073987474,0.04989451615101988
TGC 4130,-0.055938991533541316,-0.12751410687675876,-0.17679486829958957,-0.12864727175221527,0.00523583262922203,-0.012307458040433344,-0.08827439392122269
TGC 4131,0.0131551057170591,0.13037965668615764,0.16937839265644175,0.021835602028679877,0.07770496800155165,0.10803166441133795,0.150114461310664
TGC 4132,0.07865031812029205,0.17011256448935458,0.04319879221739914,0.16101724148223606,0.11430692740542724,0.010328094363172044,0.008111721519562135
TGC 4133,0.07587284416336987,0.19359022869353734,-0.004923498760346679,0.13301395124408125,-0.010601593656399778,0.06481578544288215,0.1410675623526736
TGC 4134,-0.09051350699718849,-0.08571877061848318,-0.09535616741128015,-0.0809820729910287,-0.11852348878293163,-0.03742418853698704,0.07034298501587408
TGC 4135,0.0029076301462787487,-0.04962046638169021,-0.042056803445660804,0.010989271532618364,0.07662347448023388,0.06340194916458698,-0.060425850196961936
TGC 4136,0.007000407840122151,0.11603353318685612,0.1457892179235465,0.06359234210570534,0.027677988218196177,0.09242654524048631,0.030948232961806134
TGC 4137,0.06457290697122449,0.06999433187450282,0.14829539415272022,0.010217239175655287,0.06922199211881076,0.08651193726001788,-0.03884448522243045
TGC 4138,-0.1457810210010802,-0.07437548322171735,-0.03538075278316744,-0.16792544108194923,-0.1500612267005441,-0.18233876640485783,-0.07484912373053033
TGC 4139,0.016699646859006323,0.01389308466025521,0.06477815469845613,0.02594105683580113,-0.18271851357886248,-0.09193301876681413,0.025000555358155003
TGC 4140,-0.10159661888908203,-0.034892891068651025,-0.10227426681187518,-0.05796335459785262,-0.25000781617961804,-0.1200940246397747,-0.017036620871931408
TGC 4141,0.1533234597298097,0.1276008276371115,-0.01608058395072708,0.14886037482733347,0.0772970958260609,0.03803148753779231,0.019082731385100818
TGC 4142,0.11783791734052622,0.09012807859067035,0.202817724423942,0.09350408854400917,0.25041551685785957,0.20926548961901428,0.17640373374408752
TGC 4143,-0.044964668608234094,-0.009847549919698554,-0.2200333161514948,0.0027676305271101737,-0.009629515515859312,-0.14184041687974497,-0.03273943573748636
TGC 4144,0.033840314348249,-0.006888879670586564,0.2143317698520546,0.1525642317141399,0.07630887629940633,0.0367256317136671,0.014970346454143373
TGC 4145,0.034463417400250156,-0.0026004253496803853,-0.0029668860710040266,-0.03292331327296503,0.09524525701556674,0.0870799529507062,0.015660912459020626
TGC 4146,0.04081014161628565,0.15884078536838117,0.08082600592698083,-0.012386126466071795,-0.006307299242722656,0.028263949221693743,-0.05759888991243921
TGC 4147,-0.019001047576050336,-0.15033679739557218,0.044826644089141436,-0.03719081610998589,0.19541304978441656,0.07048723149427734,-0.046970864613757955
TGC 4148,-0.0755546604670359,-0.08705063123480648,-0.07004302840738831,-0.08945686915593391,-0.12906296525179795,-0.08198225641955724,-0.1352359388918244
TGC 4149,0.021211631129115813,0.027030412489115987,-0.17189344540152388,-0.0874895098113948,-0.10667763469326094,-0.16426568270767403,0.04213457531014526
TGC 4150,-0.07260001644138409,0.17488800968131776,0.16353443841224316,-0.04431826211106201,-0.049596322135209966,0.08442239293613714,0.08183030242865506
TGC 4151,0.04705265168045723,0.2618832381757026,0.16161117015812945,0.16692514331403213,0.18203160455230463,0.16467840426500252,0.12282601572415631
TGC 4152,0.03881770584651668,-0.025456161726114004,-0.020609274945718924,0.11218489524596838,0.04596129836628258,0.08862458964198372,0.041667838183288515
TGC 4153,-0.007116468848482817,-0.12529247758026532,0.07577131796147596,-0.006179159070203117,-0.06362358102539571,0.09457141102215191,0.026875318055306616
TGC 4154,0.1962972709293665,0.12073117626922711,0.26561670282150324,0.12635653915044523,0.12515866042960472,0.16031203379695147,0.11521387708272346
TGC 4155,0.023971362793900143,-0.015678961657258222,0.1531021119696934,0.11375775099189199,0.11336804380388593,0.19684214990503307,-0.08630297744884097
TGC 4156,0.056408222948833825,0.030073170573979364,-0.0002934088527984819,0.12656184787717967,0.17444251769195332,0.08124254857441154,0.026007058607406378
TGC 4157,-0.00440138217185236,0.07216211738932655,-0.0958384045317612,-0.10083308836303317,-0.07375140595790622,0.053019368646794546,0.02979307906371396
TGC 4158,-0.12233071439733556,-0.00715081265384975,0.06118690682073959,0.07058041047738356,-0.014554126332399766,0.010151361704881099,-0.15126696060265207
TGC 4159,0.0992022063351147,0.1884071050418578,0.14186666247942417,0.056380078996358,0.1960769103405058,0.07910033289319482,0.10999372140833012
TGC 4160,0.029737872590459218,-0.07388662892157558,0.15660395623303577,-0.06860861949254751,0.12156155384185743,0.12875270312905354,-0.07217762388574614
TGC 4161,-0.03292162306589673,-0.09468294140484029,0.06423670919996752,-0.08549870177857688,-0.2255579139625343,-0.09179533859826049,-0.030673882250411302
TGC 4162,0.0008352265065594703,-0.04513119475033353,0.07361109624174737,-0.1275257502070363,-0.08153279360927249,0.10317845477421157,-0.05158914157216177
TGC 4163,-0.1041957913001929,-0.05465612047431538,0.10388872408416185,0.05905909758230599,-0.15128274193902294,-0.12855232183392462,-0.04461422177413484
TGC 4164,-0.1618604061899444,-0.08050990373435926,-0.18620475929570904,-0.26037535078616925,-0.12686150807482624,-0.1883917885777601,-0.010172267518878522
TGC 4165,0.125067868927899,0.10693678768375814,-0.07829957405662429,0.05648854086150428,0.07981035695562302,-0.008371462843691509,0.07213864660942705
TGC 4166,-0.00025012094106759163,0.10751039326872319,0.05098420456761691,-0.013797303678168518,0.004888094661604813,0.11837476868404359,0.12036691260145367
TGC 4167,-0.013932126536295771,-0.1750570699423072,0.061061240425353706,0.11368613579391357,0.05863217603853942,0.11037629736835669,-0.12952592376149022
TGC 4168,-0.051321242666657274,-0.17766351700346736,-0.08610580215866179,0.022774338506146956,-0.07306025602858732,-0.10636799360483112,-0.10479798421131493
TGC 4169,-0.08051945048776667,0.10464955039693191,-0.026976218742669,0.019440072174732963,-0.031969647165071835,-0.09720532776196246,0.017481827352794653
TGC 4170,0.002770216442651346,-0.06354176429761954,-0.1404890215637759,-0.04585540427528171,-0.005658338183742682,-0.11166764307278307,-0.1799601444475567
TGC 4171,-0.02235624485830918,-0.13040296930180978,-0.104011036656365,-0.03503915102852079,0.056119690967833015,-0.12708238918342302,0.06271737579348195
TGC 4172,-0.024611778698570907,0.14505895406075278,-0.06578593487494219,0.020541126924617174,-0.03100283670651681,-0.13718257537061576,0.09743979689545779
TGC 4173,-0.01127458800224782,-0.06958600694838447,0.03738335666954099,-0.026269367592689757,0.14674687703164943,0.14755720284040857,-0.07831589283101066
TGC 4174,0.03059657490086449,-0.018142771945385616,0.030186205116731778,-0.1130822361594051,0.17678459992944962,0.10935986439523698,0.02081271374283783
TGC 4175,-0.1780618134913537,-0.2781874859611565,-0.14206184894284066,-0.2272457526750012,-0.3159904398887638,-0.1852054653756096,-0.1561239871939555
TGC 4176,0.019679675012110875,-0.14081492948382518,0.062435196554123544,-0.0694030802257769,-0.04297696211748995,-0.10804718349433506,-0.11189053625445182
TGC 4177,-0.02496486465016611,-0.09790342307572429,0.024906252488721928,0.012580385436844107,-0.06465605156398319,-0.12439441302436356,-0.13059642314703288
TGC 4178,-0.08376791724899699,-0.1587048585332552,-0.09649235282626202,-0.08747480302885444,-0.031225298868354616,-0.18756186952035087,-0.0028442355153181303
TGC 4179,-0.02926248735500311,0.016513332765744793,-0.1130908387833277,0.0776262459632998,-0.03230090020428797,-0.008958555807461417,0.02592395339540453
TGC 4180,0.2015117422754765,0.2941499424004658,0.35225341405792265,0.23368117496790652,0.39542621758572494,0.32631680782831113,0.15230547225224608
TGC 4181,0.09183512414945615,0.28509545411317905,0.3295781775607074,0.10953343346448154,0.3013607223385375,0.26779956765954643,0.16348933905208599
TGC 4182,0.16595351669280292,0.31745166307057576,0.29007907936404004,0.1935340239863835,0.3886562882916825,0.242267410977331,0.15466926372667297
TGC 4183,0.06361436574738173,0.17205956104788378,0.1625357803349634,0.04701425857164953,0.2562903347207969,0.26211318120255755,0.12640777767755182
TGC 4184,0.10124766210047512,0.14983775629237175,0.2289132835550432,0.07063618361492326,0.18703452719731242,0.26026912741597535,0.032209325896499184
TGC 4185,-0.02551635523118295,-0.043722728447349694,-0.12368526795055687,-0.09239428104078118,0.0378696537816306,-0.008985802424975271,0.041121951304012576
TGC 4186,-0.018299750681174145,-0.2656164140805506,-0.16670414086471766,-0.017144619071122715,-0.16256754341379756,-0.12318784392916031,-0.16364963287820705
TGC 4187,-0.005541435881862569,-0.11856660901617554,-0.07045062205304971,-0.05571347921094606,-0.17240845236602115,-0.029702615513830525,-0.14333178878841965
TGC 4188,-0.08554015624502276,0.13590053953441056,0.08005547406301589,-0.048259111160110266,0.09000235197378177,0.048775359733221,0.09489693278924344
TGC 4189,-0.033379919254818716,-0.2046335343543886,-0.20524351991560405,-0.0840583860860827,-0.2071919835247589,-0.13185469539687347,-0.008067306610089302
TGC 4190,0.02008653686471631,0.06521246774401722,-0.07259013436735937,0.05282977923203609,-0.020954096879794805,-0.03219073467702029,0.11482998800799799
TGC 4191,-0.07012960365246115,-0.07200344884296694,-0.11477055067838897,-0.12442387575274315,-0.20540836470750373,-0.07530970990214864,-0.0999996148525606
TGC 4192,0.06002417741909603,0.1875767620033449,0.2635421683309898,0.12193982372915362,0.27334733173397424,0.2653479513493208,0.10322105860251234
TGC 4193,-0.002411544458944299,-0.08524739158235636,-0.13350302224279756,-0.09866667141433738,-0.07462196407538647,-0.07587968065365493,0.07391408650036041
TGC 4194,0.05036227818936513,0.10209424210909565,0.0871556511446976,0.10823358003322352,0.1435630918431881,0.05132830163394543,-0.029988496533472568
TGC 4195,-0.08330585381360199,-0.07277957423751596,-0.15267781540765651,-0.16762436661379926,-0.22714675799244374,-0.19087442877177768,-0.051126182320304116
TGC 4196,-0.11112584352701788,-0.11794302028614159,-0.18938473223165772,-0.11826773525162473,-0.19741290162717515,-0.18913853198599484,0.011431327573226147
TGC 4197,-0.04300976839473813,-0.19572801065342024,0.008236812161737153,-0.01679282095566446,-0.028215829853604064,-0.06001615611661458,-0.2353289180593081
TGC 4198,0.04602832925721116,0.004930651373628723,0.11248597762457306,0.08143752078626174,-0.010558178384495123,0.002176981765687353,0.1356125769616943
TGC 4199,-0.020988915251694426,-0.04836035450058217,-0.1519019763194866,-0.08004267715127307,-0.11585845505731937,-0.1140845857547444,-0.0560714409720794
TGC 4200,0.14582539839979783,0.18730720271009102,0.20720407052108394,0.23272300945313676,0.2682233040642923,0.28080649157451776,0.1425389693779172
TGC 4201,-0.043819563007356774,-0.06867834389428731,-0.11060630844662839,-0.18805780324126045,-0.10970712532358216,-0.18494288134944015,-0.07845997230684759
TGC 4202,-0.08063249516258887,0.18495495785508545,0.011145651162365,0.006585817546246065,0.06300124414867232,0.07210164055829228,0.08242943650013997
TGC 4203,0.06511078308886149,-0.013023643309742079,0.04358101011759844,0.07167263973490719,-0.008738991230718765,0.020793587084278115,0.07410720548711798
TGC 4204,-0.04523815748441681,-0.31946371616923913,-0.2504679676482168,-0.10707771814083948,-0.33659591859919574,-0.30059422777633105,-0.20030715565125834
TGC 4205,0.029088178096056932,0.005367616559074915,0.024748575727115477,0.06285395527849665,-0.0723785561662138,-0.041440287482482095,0.02793688925842886
TGC 4206,0.052060074586424594,0.024359481238222902,0.1151111357224904,0.173635216567462,0.07102533431373927,0.20742358484781478,0.03974719526560609
TGC 4207,0.06802828657216813,0.11480672075312348,0.1642749688001641,0.16210616247961923,0.021963803222846908,0.18031605710521498,0.07239988587508565
TGC 4208,0.09962577324052847,0.2563050347883422,0.2183598891208725,0.08315041404744146,0.30299456379913275,0.26391132461618244,0.15210304441561875
TGC 4209,-0.0556063619245791,0.10550233605961618,-0.06417382287725033,-0.07552371373705875,0.09401484217125278,-0.0005162718592255883,0.08258319051696347
TGC 4210,-0.028812009471265852,0.18775277235741522,-0.017992242448647156,-0.11269373128000593,0.17748907395275992,0.031365935806501044,0.050435189791194435
TGC 4211,0.005352380856369983,-0.1295746847476251,-0.08187450218212829,0.02484056315638384,-0.06655681760094143,-0.13752109133262655,-0.10313860063599044
TGC 4212,0.040845392692853005,-0.0697349088829077,-0.04448089814774321,-0.027766232699243457,0.018523327211756507,-0.11731382714896406,-0.0007953973689465445
TGC 4213,0.04636607985790346,0.16133627615774465,0.09713655407757109,-0.06964958817128489,0.08985178158385017,0.04763389407497578,0.07742574053065558
TGC 4214,0.041624268434312515,0.06464051622128575,0.07546495922520913,-0.04636289782068544,0.22317616809242577,0.12758071956482958,0.002297297666930352
TGC 4215,-0.08976380255073114,-0.2958445171781039,-0.06432667189143408,-0.18441850127583398,-0.2494045346019938,-0.20938853662725046,-0.1947038096762675
TGC 4216,-0.04517484686289586,0.11112762090735415,0.10440337969792564,-0.0683805687090721,0.16995752978063297,0.11119681323930711,0.07913896042783473
TGC 4217,-0.045178801545135774,0.17718715847220642,0.05202840514997089,0.024143698413613683,0.08750482913683486,0.19634789311955653,0.16686209840460203
TGC 4218,0.08900622558285956,0.27113862331118377,0.18666398476740695,0.05300354375644568,0.13749785358069724,0.17333991707875668,0.13961529476515272
TGC 4219,-0.06833566484702998,-0.256688487539421,-0.07184025896256889,0.015007722730667446,-0.23013339516572107,-0.008753009704337442,-0.1295246478489595
TGC 4220,0.035076389929986414,-0.19724566351924086,0.02474065309516906,0.09436003487674231,-0.04316209325372207,-0.11447931935780392,-0.10534432922348043
TGC 4221,0.03320596209786089,-0.08407946878989386,-0.12196887741235324,0.07149758031656757,-0.14708624537625892,-0.16338991260546637,-0.14905235629427552
TGC 4222,-0.07119169608799397,0.05180138911565621,-0.035107653072950405,-0.16163975964246044,-0.07184095069969629,-0.12085761148626477,-0.03749757215705252
TGC 4223,-0.11975124625475066,-0.2593707223013675,-0.19476839585144445,-0.10045549529539757,-0.38905135346463393,-0.2622676317183787,-0.15577532325137133
TGC 4224,-0.14398165381152334,-0.005811685825216082,-0.11064691427493105,-0.12291940404971452,-0.11666525973264989,-0.018234211411282408,0.0445919229670433
TGC 4225,-0.026858516462379797,0.055671107940001414,-0.12562676389496713,0.0167049875409473,-0.11934350300746856,-0.07988115359255742,0.02847703373309165
TGC 4226,-0.10857553600414775,-0.2958243216796728,-0.08785474307242529,-0.09015796642565269,-0.34355960327677076,-0.19480339969006663,-0.20386973124182317
TGC 4227,0.002038365946926465,0.049583937006493405,0.07680967244917972,0.009382661904752315,0.0696185940408433,0.1676392536076612,0.15999456412524263
TGC 4228,0.1165644566257661,0.18722606710758058,0.12387725022876124,0.015051336038599344,0.31658628347031675,0.057210410717806554,0.06788332126475312
TGC 4229,-0.06043234120709159,-0.06822379022188618,-0.18111824727012477,0.034085605589442944,-0.0709461531221838,-0.03592337682704475,-0.00471472240063137
TGC 4230,0.08388496084227802,0.03872133597927384,-0.053892018030612554,0.1337454452495879,-0.022372824321522617,-0.02992834571521443,0.019709649742119202
TGC 4231,0.11952426836316059,0.10996232930543001,0.16758430785333137,0.1917892917730217,0.3482854695093552,0.15601801871951126,0.07895439839569479
TGC 4232,0.05285496983867951,-0.11740568719476514,0.04158842301225972,-0.07244034807732846,-0.03013496623341627,-0.04352021258592831,-0.0907048659465196
TGC 4233,0.08314011043469682,0.061317016026678176,0.14111836790566795,0.13605306834173608,0.18989327249332044,0.07288283060098469,0.0513056255806957
TGC 4234,-0.06681371708749764,0.084891402731486,0.04008772770625654,-0.056358979949187385,-0.03311308893896371,0.043748930221484725,0.06741136680777914
TGC 4235,0.08993509683694753,0.2880286751105915,0.08675946539813051,0.10490404121629522,0.33069733122068556,0.13714269147310018,0.20678050636125472
TGC 4236,-0.049451778174658,0.03194087231491728,-0.12525812742082693,0.050743192792838454,-0.12940899478095474,-0.11842742278892195,0.056008949458278515
TGC 4237,0.06926858316145458,0.257521304046683,0.09733293778689914,0.05686240470906496,0.27540919264658076,0.2239304263808057,0.21593052829660073
TGC 4238,0.11945824859502481,0.08057572966075907,0.12761830455606868,0.06548850559872686,0.20532533855620078,0.04905249152375192,0.0221040087426741
TGC 4239,0.13037789933655664,0.08548581125516877,0.16818486304713168,0.11407381237243876,0.09154237027978443,0.07842663196002457,0.11032294455243376
TGC 4240,0.0015135766313749072,0.039092147853770486,0.21593202404462852,0.02879731200852139,0.12123169994626788,0.2036146473131442,0.05728627524928529
TGC 4241,0.12850299491850972,0.03734968737381682,0.08442582903612962,0.1014123808469277,0.12429060967645682,0.14818576225959268,0.06405492895750015
TGC 4242,0.07001026191874624,0.01593373875548757,0.16355135415097996,0.08491452301147334,0.17723867142668068,0.22559967468643224,0.13558970184479208
TGC 4243,0.04160374138175886,0.12299767942452919,0.09026694685946611,0.015732531730017617,0.10783374485738345,-0.002219530356486728,0.07493143817417121
TGC 4244,0.030775030141707516,0.2615174184486186,0.056847801925140454,0.07988104549835852,0.19765501185391238,0.12489858674017056,0.2266732468789278
TGC 4245,0.0056745792264893125,0.12856123152661028,-0.04081314325994015,0.058229035009706574,0.25109181639748085,0.1065178722615417,0.11018158506719047
TGC 4246,0.02173244556309909,-0.08907681022116891,-0.17749449218746371,0.0762587611736222,-0.0689004453910065,-0.1599758831099584,-0.08375937725741713
TGC 4247,0.034822601343913705,0.02384719380304853,0.16768072982919988,-0.014676658375717529,0.15400947938325563,0.149571074207589,0.010259823197717398
TGC 4248,-0.0739486302098229,-0.018164675575332655,-0.17775857383228394,-0.09389520797400341,-0.20503666148781102,-0.30602416839335794,-0.05339299909139836
TGC 4249,-0.0722362603402817,0.036890592799869094,-0.039384629139162144,-0.050409680889610654,-0.02109574634301337,-0.12108116814691498,-0.023007501332494153
TGC 4250,0.07185659304835292,0.1378995865926147,0.131021738699149,0.08707780613281424,0.07175148222517352,0.022539750298685088,0.1436870011735091
TGC 4251,0.06359797348815002,-0.0433258942701207,0.026299229460993757,0.11997542568948663,0.020886437620685233,0.06807771403826174,-0.020100452784202742
TGC 4252,-0.0778728065538087,-0.14502829067814818,-0.13989441336679181,-0.11295297899679502,-0.24826644340168838,-0.17868141646758354,-0.11686355260237687
TGC 4253,-0.014365235467397298,-0.11583974072284278,-0.017213006786494504,-0.0007036125552946904,-0.048041853973970344,-0.009533647445939165,-0.05859086318360635
TGC 4254,-0.04899576831300935,-0.03084932541801646,-0.18756501889740965,-0.07679306618780661,-0.14955736276704398,-0.12185126608701012,0.010191057257128199
TGC 4255,-0.019426778504153322,-0.18272833981387454,-0.08173780943797634,0.032728383471099,-0.12172485091190874,-0.03180957421773691,-0.10341799482294069
TGC 4256,0.05324308655728226,0.030393873882753587,0.04138777568859073,0.023351782754460922,0.009262718157743658,0.05914742628607001,0.11093304930484299
TGC 4257,0.06539939551479365,0.09963316559745447,0.08363915652310194,0.08437822852035504,0.08626336314680862,0.03620243919742651,0.12802216165906394
TGC 4258,-0.006372946154663423,0.02405660020062332,-0.022542565717696594,0.025890564322386705,0.031520103904126046,0.09796663018384148,-0.006234912395098078
TGC 4259,0.013353391263723443,-0.049732296291339906,0.1962246847969762,0.0742724030687611,0.13577177456325165,0.07090569890414632,-0.07517608924501772
TGC 4260,-0.078249117912123,-0.011222805814818604,-0.12168911473440729,-0.05187776947018334,-0.08274189945552296,-0.13950183434980365,0.018892450380751127
TGC 4261,-0.03262576477690112,-0.09074445972066862,-0.015585648888828758,-0.028803083106518825,-0.003877616840899,0.0381714849462329,-0.11989395095285812
TGC 4262,0.11671024854951546,0.17619865350137182,0.17336103397875086,0.2129478360759645,0.3471597829534318,0.32089313033726286,0.12061516802612679
TGC 4263,0.05296264114778535,-0.03591699898082499,0.1346508541024779,0.07895775032842257,0.09252754139295802,0.11890379933528478,0.09757776114667473
TGC 4264,-0.0328411229912624,0.18424078331891644,-0.057788538843086615,-0.08757026457228953,0.13495735102342057,-0.07968859469422772,0.06544673625503256
TGC 4265,-0.052813410503406495,-0.13060834130276297,-0.26300993552668595,-0.14435257408968855,-0.15684941658415705,-0.30649175162438613,-0.17650652018647467
TGC 4266,-0.12546510272607206,-0.14586958870683375,-0.40551340941226677,-0.12930512621293877,-0.3597871788026745,-0.3999718645897035,-0.11031100235249258
TGC 4267,0.03392702016597649,0.018504311963513986,0.05031074001221784,0.07540589023163556,0.16806843650435793,0.14576460043104647,-0.05778456823952752
TGC 4268,-0.027669769235080507,0.10018577084138534,0.06615223249580716,-0.07430638480369404,0.002339570564542092,-0.09336251928928968,0.03483503432942515
TGC 4269,0.059836471735891156,0.001661922660012431,0.07178385870904525,0.03884195089815952,0.08564256530835207,0.06328092283884366,-0.06587090446617838
TGC 4270,0.011921750816638443,0.06659080012733747,0.06406702964077153,-0.0007046875045938856,0.06903341063369338,0.10133812307037043,0.002653962147682258
TGC 4271,-0.0726271649232181,-0.03966540812649626,0.07181041663843815,-0.07779993052259068,0.010502377395581235,0.10252398840958409,-0.01800360235776182
TGC 4272,0.015289797210312832,-0.00669796185533325,-0.04328804408902309,0.12420789004790851,-0.02368122096103455,-0.023381341461804275,0.017793688879521888
TGC 4273,0.021854007635244702,-0.05738331824122259,0.19409392072398624,0.045022689378944825,-0.027880252158935925,0.048982681428549155,-0.03199190762687758
TGC 4274,0.03320897129100113,0.1061057309463254,0.008413713238753956,0.031819129828142584,0.025337771733542108,-0.01648462042060124,0.2181536397875731
TGC 4275,-0.0022816691982503827,0.05122941053403618,-0.13580954881527404,-0.05345084640592839,-0.11685394878569534,-0.031120796483959195,0.02789504527569624
TGC 4276,0.11785187152610556,0.01862320133136025,-0.05660168316198899,0.06882033417199174,0.17031038268472184,0.11421779263265008,0.04234410437573187
TGC 4277,0.016058190678921558,-0.05453870114019208,0.05038186054012029,-0.04040326716807261,-0.009526194511058631,-0.03256369361787312,-0.08596914399829671
TGC 4278,0.037950654212629616,-0.007798347461700706,0.0480555147748013,0.09283946576933942,0.1317059688455264,0.11949777064720965,-0.10497235064392904
TGC 4279,-0.006775703651828915,-0.21033151801309313,-0.010892285663045143,0.0770232697127871,0.02180732399607131,0.09023501884864121,-0.19814743124934187
TGC 4280,-0.02240251410263983,0.1071144568436727,-0.10055625896921762,-0.18719581979617125,-0.07520357346321495,-0.14377468227390758,-0.0071442649091416404
TGC 4281,0.04978308626598023,0.05884761017761786,0.14567344365270768,0.12546026549515968,0.15779173283829337,0.015486114306799673,-0.03541264609316616
TGC 4282,0.0040228747058575764,-0.16068169274617763,0.060876288925330695,0.016304933507569667,-0.1499929547804685,-0.11539087181831276,-0.13357979024398356
TGC 4283,0.06403086400262809,0.05464650288071564,0.028665228303913198,0.07870961105898858,-0.007565004907261775,0.01196812119190601,0.07320005588434923
TGC 4284,-0.06291205666945549,-0.07748917357610627,-0.06271288343353615,-0.03958012299810715,-0.14904593852844583,-0.02084218073801103,-0.19134387004326428
TGC 4285,0.04698528332201242,0.175256768744436,0.06879641248234726,-0.049416813581302774,-0.005808375090433991,-0.014584415926084754,0.21296724239713888
TGC 4286,-0.06391536045628228,-0.13506426415357253,-0.15877518286553302,-0.08916700928307075,-0.15470964349225674,-0.17803556646063742,-0.024558210348590785
TGC 4287,0.07200421799903431,-0.18809492494586363,0.07192397132092304,0.09425597742867146,0.01564010974832752,0.08633064465543436,-0.1499222532251903
TGC 4288,-0.062369166205569766,-0.06364693150053496,0.039237162256648375,0.0335127366091634,-0.06773513777320822,-0.020545018818490045,-0.10897739221184732
TGC 4289,0.06158795547427315,0.033880910978447816,-0.015190206166808318,-0.02586120586247191,0.08188956905149655,0.010725473016934085,0.005604923561754935
TGC 4290,0.04757076688720277,-0.0932007460944767,0.16130806583294566,0.1531143744744798,0.2105316644660389,0.23266722805639453,0.009359946916233085
TGC 4291,-0.044400581043206336,0.09089244116076049,-0.048250337228071524,-0.04206791784993744,0.10057160365142834,0.061156972263903736,0.04711401310401578
TGC 4292,-0.032072927990252284,-0.08751298008428725,-0.08079487853041739,-0.08098123210015444,-0.18709343748881377,-0.18787832058512635,-0.02513713223578
TGC 4293,-0.06983230323030223,-0.24279472300375016,-0.10550719207615077,-0.03999515072620331,-0.057721744564896066,-0.11267054285112474,-0.20887191958950943
TGC 4294,-0.12727482009401267,-0.19413183362293282,-0.1713409198981189,-0.0933268064475519,-0.14424000313654461,-0.0844425172987636,-0.27549026550224603
TGC 4295,0.11457439519257961,0.23689518036598953,0.25363479494259,0.18333888659520045,0.2386873550214414,0.21764283965098144,0.14654098960054138
TGC 4296,-0.05401374836218426,-0.06718379760615883,-0.21160485309587865,-0.021605977829066866,-0.16506144340345313,-0.17252543134520376,-0.03851676865705143
TGC 4297,0.09272103325053742,0.06747121206907213,0.033245276436513434,0.06648998765823264,0.1209454169430859,0.07223823041283808,0.15245009744142204
TGC 4298,-0.0799850575605443,-2.7740397954098875e-05,-0.0363127848761289,0.0035053770477929394,0.0681842017379195,-0.04881095258722626,0.054184969317555065
TGC 4299,0.021747952787332995,-0.11697995945244842,-0.02598875018534811,-0.00891348168843156,-0.15950597720277546,-0.08905604203978129,-0.21162499179394004
