interview_age,SmoothedValue,UpperCI,LowerCI,ModeName,Derivative,Curvature
12.55638723,77.61015487,78.32210161,76.89820813,Mode22,0.406100172,0.058243353
12.63922156,77.64371496,78.35643384,76.93099607,Mode22,0.404188555,0.050980389
12.72205589,77.67711534,78.3907798,76.96345088,Mode22,0.402244346,0.051120027
12.80489022,77.71035337,78.42512066,76.99558607,Mode22,0.400268496,0.022487083
12.88772455,77.74342644,78.45943787,77.02741501,Mode22,0.398262015,0.058103715
12.97055888,77.77633208,78.49371326,77.05895091,Mode22,0.396225946,0.058243353
13.05339321,77.80906788,78.52792905,77.09020671,Mode22,0.394161339,0.051120027
13.13622754,77.84163151,78.56206796,77.12119506,Mode22,0.39206926,0.029470772
13.21906188,77.87402074,78.59611324,77.15192824,Mode22,0.389950788,0.079613333
13.30189621,77.90623343,78.63004872,77.18241815,Mode22,0.387807025,0.06536668
13.38473054,77.93826754,78.66385885,77.21267624,Mode22,0.385639076,0.054611871
13.46756487,77.97012111,78.69752873,77.24271349,Mode22,0.383448062,0.033241892
13.5503992,78.00179226,78.73104414,77.27254038,Mode22,0.381235113,0.036733736
13.63323353,78.03327924,78.76439161,77.30216688,Mode22,0.379001372,0.040365218
13.71606786,78.06458037,78.79755838,77.33160236,Mode22,0.376747993,0.001117104
13.7989022,78.09569407,78.83053246,77.36085568,Mode22,0.37447613,0.024302824
13.88173653,78.12661885,78.86330263,77.38993508,Mode22,0.372186959,0.045672804
13.96457086,78.15735334,78.89585847,77.41884821,Mode22,0.369881652,0.031426151
14.04740519,78.18789624,78.92819035,77.44760213,Mode22,0.367561397,0.018087368
14.13023952,78.21824636,78.96028947,77.47620326,Mode22,0.365227381,0.031426151
14.21307385,78.24840262,78.99214782,77.50465743,Mode22,0.362880804,0.010510107
14.29590818,78.27836403,79.02375823,77.53296982,Mode22,0.360522861,0.024643276
14.37874251,78.30812968,79.05511436,77.56114501,Mode22,0.358154767,0.046126739
14.46157685,78.3376988,79.08621068,77.58918692,Mode22,0.35577773,0.017179498
14.54441118,78.36707069,79.11704251,77.61709888,Mode22,0.353392961,0.061735198
14.62724551,78.39624476,79.14760597,77.64488355,Mode22,0.351001686,0.010056171
14.71007984,78.42522053,79.17789804,77.67254301,Mode22,0.348605122,0.010056171
14.79291417,78.4539976,79.20791651,77.70007868,Mode22,0.346204493,0.004748586
14.8757485,78.48257568,79.23765999,77.72749138,Mode22,0.343801025,-0.00237474
14.95858283,78.51095461,79.26712793,77.75478128,Mode22,0.341395945,0.018995239
15.04141717,78.53913428,79.29632059,77.78194798,Mode22,0.338990482,0.058103715
15.1242515,78.56711473,79.32523904,77.80899042,Mode22,0.336585872,0.026118565
15.20708583,78.59489607,79.35388516,77.83590698,Mode22,0.334183334,0.0439967
15.28992016,78.62247853,79.38226165,77.86269541,Mode22,0.331784105,0.043857063
15.37275449,78.64986243,79.410372,77.88935286,Mode22,0.329389412,0.06536668
15.45558882,78.67704819,79.43822048,77.9158759,Mode22,0.327000485,0.029750048
15.53842315,78.70403635,79.46581218,77.94226053,Mode22,0.324618547,0.065227042
15.62125749,78.73082754,79.49315293,77.96850216,Mode22,0.322244828,0.036873374
15.70409182,78.75742249,79.52024934,77.99459563,Mode22,0.319880543,0.008380068
15.78692615,78.78382202,79.5471088,78.02053523,Mode22,0.317526916,0.036594098
15.86976048,78.81002707,79.57373942,78.04631473,Mode22,0.315185165,-0.006145861
15.95259481,78.83603869,79.60015004,78.07192733,Mode22,0.312856495,0.036873374
16.03542914,78.86185799,79.62635023,78.09736574,Mode22,0.310542125,-0.15894739
16.11826347,78.88748621,79.65235024,78.12262218,Mode22,0.308243138,-0.151963701
16.2010978,78.91292465,79.67816093,78.14768836,Mode22,0.305959835,-0.094837451
16.28393214,78.93817463,79.70379371,78.17255555,Mode22,0.303693218,-0.13757741
16.36676647,78.96323759,79.72926062,78.19721456,Mode22,0.30144446,-0.116207431
16.4496008,78.98811506,79.75457431,78.2216558,Mode22,0.299214742,-0.123330757
16.53243513,79.01280865,79.77974803,78.24586928,Mode22,0.297005231,-0.116207431
16.61526946,79.03732011,79.80479554,78.26984467,Mode22,0.294817086,-0.101960778
16.69810379,79.06165123,79.82973115,78.29357131,Mode22,0.292651464,-0.166070716
16.78093812,79.08580394,79.85456962,78.31703825,Mode22,0.290509489,-0.13757741
16.86377246,79.10978023,79.87932613,78.34023433,Mode22,0.288392306,-0.166070716
16.94660679,79.13358222,79.90401627,78.36314817,Mode22,0.286301022,-0.201966624
17.02944112,79.15721208,79.92865593,78.38576824,Mode22,0.284236662,-0.023604187
17.11227545,79.18067208,79.95326122,78.40808293,Mode22,0.282199541,-0.073467472
17.19510978,79.20396448,79.97784841,78.43008055,Mode22,0.280190498,-0.166070716
17.27794411,79.22709167,80.00243391,78.45174943,Mode22,0.278210584,-0.173194042
17.36077844,79.25005609,80.02703423,78.47307795,Mode22,0.276260847,-0.180596645
17.44361277,79.27286029,80.05166593,78.49405466,Mode22,0.274342308,-0.173194042
17.52644711,79.2955069,80.07634554,78.51466827,Mode22,0.272455925,-0.030727513
17.60928144,79.3179986,80.10108944,78.53490776,Mode22,0.270601983,-0.166070716
17.69211577,79.34033809,80.12591377,78.55476241,Mode22,0.268781209,-0.180317369
17.7749501,79.36252816,80.15083445,78.57422188,Mode22,0.266994543,-0.15894739
17.85778443,79.38457169,80.17586706,78.59327631,Mode22,0.265242899,-0.066344146
17.94061876,79.40647159,80.20102686,78.61191632,Mode22,0.263527143,-0.080870075
18.02345309,79.42823087,80.22632859,78.63013315,Mode22,0.261847536,-0.13073336
18.10628743,79.44985254,80.25178646,78.64791862,Mode22,0.260204647,-0.116207431
18.18912176,79.47133965,80.27741406,78.66526523,Mode22,0.258598728,-0.10251933
18.27195609,79.49269528,80.30322434,78.68216622,Mode22,0.257030345,-0.066902698
18.35479042,79.51392258,80.32922957,78.69861559,Mode22,0.255500244,-0.152382615
18.43762475,79.53502474,80.3554413,78.71460819,Mode22,0.254009129,-0.152382615
18.52045908,79.55600503,80.38187032,78.73013974,Mode22,0.252557662,-0.088272677
18.60329341,79.57686675,80.40852663,78.74520687,Mode22,0.251146494,-0.131012636
18.68612774,79.59761326,80.43541939,78.75980713,Mode22,0.249776208,-0.131012636
18.76896208,79.61824798,80.46255694,78.77393902,Mode22,0.248447351,-0.180875921
18.85179641,79.63877436,80.4899467,78.78760202,Mode22,0.24716043,-0.129895532
18.93463074,79.65919589,80.51759524,78.80079654,Mode22,0.245915912,-0.186882143
19.01746507,79.6795161,80.54550823,78.81352397,Mode22,0.244714193,-0.130454084
19.1002994,79.69973855,80.57369046,78.82578664,Mode22,0.243555638,-0.059220819
19.18313373,79.71986684,80.60214585,78.83758783,Mode22,0.242440549,0.040505751
19.26596806,79.73990456,80.63087743,78.84893169,Mode22,0.241369192,-0.045532718
19.3488024,79.75985536,80.65988743,78.85982329,Mode22,0.240341751,-0.187999247
19.43163673,79.77972287,80.68917724,78.87026851,Mode22,0.239358351,-0.230739206
19.51447106,79.79951076,80.71874746,78.88027405,Mode22,0.238419057,-0.159505941
19.59730539,79.81922266,80.74859797,78.88984735,Mode22,0.23752388,-0.116765983
19.68013972,79.83886223,80.7787279,78.89899657,Mode22,0.236672748,-0.116765983
19.76297405,79.85843313,80.80913573,78.90773052,Mode22,0.235865515,-0.030168962
19.84580838,79.87793896,80.83981931,78.91605862,Mode22,0.235101986,0.041064303
19.92864271,79.89738336,80.8707759,78.92399081,Mode22,0.234381857,0.012570997
20.01147705,79.91676989,80.90200222,78.93153756,Mode22,0.233705026,-0.101402226
20.09431138,79.93610214,80.9334945,78.93870978,Mode22,0.233071154,0.111739016
20.17714571,79.95538365,80.96524853,78.94551876,Mode22,0.232479737,-0.116765983
20.25998004,79.9746179,80.99725969,78.95197611,Mode22,0.23193011,-0.2022459
20.34281437,79.99380833,81.02952299,78.95809367,Mode22,0.231421548,-0.116765983
20.4256487,80.01295831,81.06203313,78.96388349,Mode22,0.230953244,-0.216492553
20.50848303,80.03207113,81.09478453,78.96935773,Mode22,0.230524243,-0.10251933
20.59131737,80.05115003,81.12777137,78.97452868,Mode22,0.230134184,-0.101402226
20.6741517,80.07019821,81.16098768,78.97940873,Mode22,0.229782354,-0.2022459
20.75698603,80.08921878,81.19442729,78.98401027,Mode22,0.229467487,0.025700546
20.83982036,80.10821476,81.22808393,78.98834559,Mode22,0.229188231,-0.07290892
20.92265469,80.12718903,81.26195122,78.99242684,Mode22,0.228943076,-0.015922309
21.00548902,80.14614435,81.29602272,78.99626598,Mode22,0.228730431,0.026259098
21.08832335,80.16508334,81.33029197,78.99987471,Mode22,0.228548538,-0.087714125
21.17115768,80.18400848,81.36475251,79.00326444,Mode22,0.228395525,-0.187440695
21.25399202,80.20292206,81.39939789,79.00644623,Mode22,0.228269359,-0.088272677
21.33682635,80.22182624,81.43422172,79.00943075,Mode22,0.228167903,-0.059779371
21.41966068,80.24072295,81.46921771,79.01222819,Mode22,0.228088854,-0.173752594
21.50249501,80.25961396,81.50437964,79.01484828,Mode22,0.228029749,-0.187999247
21.58532934,80.27850081,81.53970141,79.01730021,Mode22,0.227987981,0.025700546
21.66816367,80.29738483,81.5751771,79.01959256,Mode22,0.227960784,-0.015922309
21.750998,80.31626709,81.6108009,79.02173328,Mode22,0.227945221,-0.044415614
21.83383234,80.33514844,81.64656721,79.02372967,Mode22,0.227938194,-0.101402226
21.91666667,80.35402945,81.68247062,79.02558828,Mode22,0.227936405,-0.101402226
8.083333333,41.08995951,41.55421649,40.62570253,Mode23,0.18737969,0.048076103
8.166167665,41.10548098,41.566102,40.64485996,Mode23,0.18737969,0.048064824
8.249001996,41.12100245,41.57800859,40.66399632,Mode23,0.187379689,0.048069658
8.331836327,41.13652392,41.58993676,40.68311109,Mode23,0.187379687,0.048068047
8.414670659,41.15204539,41.60188703,40.70220376,Mode23,0.187379685,0.032051273
8.49750499,41.16756687,41.61385994,40.72127379,Mode23,0.187379681,0.032046439
8.580339321,41.18308834,41.62585603,40.74032064,Mode23,0.187379674,0.016029665
8.663173653,41.19860981,41.63787585,40.75934376,Mode23,0.187379666,0.016018385
8.746007984,41.21413127,41.64991998,40.77834256,Mode23,0.187379655,0.016029665
8.828842315,41.22965274,41.66198901,40.79731647,Mode23,0.187379642,0.016031276
8.911676647,41.24517421,41.67408354,40.81626488,Mode23,0.187379625,0.048072881
8.994510978,41.26069567,41.68620418,40.83518717,Mode23,0.187379606,0.048069658
9.077345309,41.27621714,41.69835156,40.85408272,Mode23,0.187379583,0.048064824
9.160179641,41.2917386,41.71052633,40.87295087,Mode23,0.187379558,0.048064824
9.243013972,41.30726006,41.72272916,40.89179096,Mode23,0.187379528,0.048066435
9.325848303,41.32278152,41.73496072,40.91060231,Mode23,0.187379495,0.048061601
9.408682635,41.33830297,41.7472217,40.92938424,Mode23,0.18737946,0.032044827
9.491516966,41.35382442,41.75951281,40.94813603,Mode23,0.187379419,0.03204805
9.574351297,41.36934587,41.77183478,40.96685696,Mode23,0.187379373,0.016021608
9.657185629,41.38486731,41.78418834,40.98554628,Mode23,0.187379323,0.016019997
9.74001996,41.40038875,41.79657425,41.00420325,Mode23,0.187379269,0.016021608
9.822854291,41.41591018,41.80899329,41.02282708,Mode23,0.18737921,0.016028053
9.905688623,41.43143161,41.82144624,41.04141698,Mode23,0.187379144,0.048069658
9.988522954,41.44695304,41.83393391,41.05997216,Mode23,0.187379076,0.048064824
10.07135729,41.46247445,41.84645711,41.07849179,Mode23,0.187379003,0.048064824
10.15419162,41.47799586,41.85901669,41.09697504,Mode23,0.187378924,0.048064824
10.23702595,41.49351727,41.87161349,41.11542105,Mode23,0.187378841,0.048064824
10.31986028,41.50903867,41.88424838,41.13382896,Mode23,0.187378753,0.048068047
10.40269461,41.52456006,41.89692224,41.15219788,Mode23,0.187378662,0.032044827
10.48552894,41.54008144,41.90963597,41.17052691,Mode23,0.187378563,0.032043216
10.56836327,41.55560281,41.92239047,41.18881515,Mode23,0.18737846,0.024034023
10.6511976,41.57112418,41.93518668,41.20706167,Mode23,0.187378351,0.040057243
10.73403194,41.58664553,41.94802553,41.22526553,Mode23,0.187378238,0.040052408
10.81686627,41.60216688,41.96090798,41.24342578,Mode23,0.18737812,0.032046439
10.8997006,41.61768822,41.97383497,41.26154146,Mode23,0.187377996,0.032043216
10.98253493,41.63320954,41.98680749,41.27961159,Mode23,0.187377868,0.032046439
11.06536926,41.64873086,41.99982653,41.29763518,Mode23,0.187377735,0.024035635
11.14820359,41.66425216,42.01289307,41.31561125,Mode23,0.187377596,0.040060465
11.23103792,41.67977345,42.02600812,41.33353878,Mode23,0.187377453,0.04005402
11.31387226,41.69529473,42.0391727,41.35141677,Mode23,0.187377305,0.032041605
11.39670659,41.710816,42.05238781,41.36924419,Mode23,0.187377152,0.032045633
11.47954092,41.72633726,42.06565448,41.38702003,Mode23,0.187376995,0.032041605
11.56237525,41.7418585,42.07897373,41.40474326,Mode23,0.187376834,0.024031606
11.64520958,41.75737972,42.0923466,41.42241285,Mode23,0.187376666,0.040053214
11.72804391,41.77290094,42.10577411,41.44002777,Mode23,0.187376495,0.040054826
11.81087824,41.78842214,42.11925729,41.45758699,Mode23,0.187376319,0.03204241
11.89371257,41.80394332,42.13279717,41.47508948,Mode23,0.187376139,0.032041605
11.97654691,41.81946449,42.14639477,41.49253422,Mode23,0.187375954,0.032043216
12.05938124,41.83498565,42.16005109,41.5099202,Mode23,0.187375766,0.024031606
12.14221557,41.85050679,42.17376716,41.52724641,Mode23,0.187375573,0.040057243
12.2250499,41.86602791,42.18754397,41.54451185,Mode23,0.187375375,0.040053214
12.30788423,41.88154901,42.20138249,41.56171553,Mode23,0.187375174,0.032041605
12.39071856,41.8970701,42.21528371,41.5788565,Mode23,0.18737497,0.028037814
12.47355289,41.91259117,42.22924856,41.59593378,Mode23,0.187374761,0.028036203
12.55638723,41.92811223,42.24327799,41.61294646,Mode23,0.187374548,0.036047812
12.63922156,41.94363326,42.25737291,41.62989362,Mode23,0.187374332,0.03204241
12.72205589,41.95915428,42.2715342,41.64677437,Mode23,0.187374112,0.036047007
12.80489022,41.97467528,42.28576272,41.66358785,Mode23,0.187373889,0.032039187
12.88772455,41.99019627,42.3000593,41.68033323,Mode23,0.187373662,0.032043216
12.97055888,42.00571723,42.31442475,41.6970097,Mode23,0.187373431,0.036047812
13.05339321,42.02123817,42.32885984,41.71361651,Mode23,0.187373198,0.036047007
13.13622754,42.03675909,42.34336528,41.73015291,Mode23,0.187372962,0.028035397
13.21906188,42.05228,42.35794178,41.74661822,Mode23,0.187372722,0.036050229
13.30189621,42.06780088,42.37258998,41.76301179,Mode23,0.187372479,0.036048618
13.38473054,42.08332175,42.3873105,41.77933299,Mode23,0.187372234,0.034045111
13.46756487,42.09884259,42.4021039,41.79558128,Mode23,0.187371986,0.034042694
13.5503992,42.11436341,42.41697069,41.81175614,Mode23,0.187371736,0.032040799
13.63323353,42.12988422,42.43191135,41.82785708,Mode23,0.187371483,0.0340435
13.71606786,42.145405,42.4469263,41.8438837,Mode23,0.187371228,0.03203677
13.7989022,42.16092576,42.4620159,41.85983562,Mode23,0.187370971,0.033040538
13.88173653,42.1764465,42.47718046,41.87571253,Mode23,0.187370712,0.033042955
13.96457086,42.19196721,42.49242025,41.89151417,Mode23,0.187370452,0.033041344
14.04740519,42.20748791,42.50773547,41.90724034,Mode23,0.187370189,0.033540408
14.13023952,42.22300858,42.52312628,41.92289088,Mode23,0.187369925,0.033041344
14.21307385,42.23852923,42.53859276,41.9384657,Mode23,0.18736966,0.033289264
14.29590818,42.25404986,42.55413495,41.95396477,Mode23,0.187369393,0.033228291
14.37874251,42.26957047,42.56975284,41.9693881,Mode23,0.187369125,0.033293293
14.46157685,42.28509105,42.58544633,41.98473578,Mode23,0.187368856,0.033039732
14.54441118,42.30061162,42.60121531,42.00000792,Mode23,0.187368587,0.034045917
14.62724551,42.31613216,42.61705958,42.01520474,Mode23,0.187368316,0.033038927
14.71007984,42.33165268,42.63297889,42.03032646,Mode23,0.187368045,0.033038927
14.79291417,42.34717317,42.64897296,42.04537339,Mode23,0.187367774,0.034039471
14.8757485,42.36269364,42.66504141,42.06034588,Mode23,0.187367502,0.034038666
14.95858283,42.3782141,42.68118386,42.07524433,Mode23,0.18736723,0.034041083
15.04141717,42.39373452,42.69739984,42.09006921,Mode23,0.187366958,0.032043216
15.1242515,42.40925493,42.71368885,42.104821,Mode23,0.187366686,0.034041888
15.20708583,42.42477531,42.73005035,42.11950028,Mode23,0.187366414,0.036046201
15.28992016,42.44029567,42.74648373,42.13410762,Mode23,0.187366143,0.032041605
15.37275449,42.45581601,42.76298835,42.14864367,Mode23,0.187365872,0.036048618
15.45558882,42.47133633,42.77956354,42.16310911,Mode23,0.187365602,0.036044589
15.53842315,42.48685662,42.79620858,42.17750466,Mode23,0.187365332,0.032044022
15.62125749,42.50237689,42.81292271,42.19183107,Mode23,0.187365064,0.036045395
15.70409182,42.51789714,42.82970514,42.20608914,Mode23,0.187364796,0.036042172
15.78692615,42.53341737,42.84655505,42.22027968,Mode23,0.18736453,0.028036203
15.86976048,42.54893757,42.86347158,42.23440356,Mode23,0.187364266,0.028031368
15.95259481,42.56445775,42.88045387,42.24846164,Mode23,0.187364002,0.036045395
16.03542914,42.57997791,42.897501,42.26245483,Mode23,0.187363743,-0.064091266
16.11826347,42.59549805,42.91461206,42.27638405,Mode23,0.187363484,-0.068095057
16.2010978,42.61101817,42.93178609,42.29025026,Mode23,0.187363225,-0.064084015
16.28393214,42.62653827,42.94902213,42.3040544,Mode23,0.187362969,-0.064088849
16.36676647,42.64205834,42.96631921,42.31779747,Mode23,0.187362714,-0.064086432
16.4496008,42.6575784,42.98367634,42.33148046,Mode23,0.187362462,-0.064087237
16.53243513,42.67309843,43.00109251,42.34510435,Mode23,0.187362212,-0.064086432
16.61526946,42.68861845,43.01856671,42.35867018,Mode23,0.187361965,-0.06408482
16.69810379,42.70413844,43.03609793,42.37217894,Mode23,0.18736172,-0.064092072
16.78093812,42.71965841,43.05368515,42.38563167,Mode23,0.187361477,-0.064088849
16.86377246,42.73517836,43.07132733,42.3990294,Mode23,0.187361238,-0.064092072
16.94660679,42.7506983,43.08902346,42.41237314,Mode23,0.187361002,-0.072105293
17.02944112,42.76621821,43.1067725,42.42566392,Mode23,0.187360768,-0.064075958
17.11227545,42.7817381,43.12457344,42.43890277,Mode23,0.187360537,-0.064081598
17.19510978,42.79725798,43.14242526,42.4520907,Mode23,0.18736031,-0.064092072
17.27794411,42.81277784,43.16032693,42.46522874,Mode23,0.187360086,-0.064092877
17.36077844,42.82829767,43.17827745,42.47831789,Mode23,0.187359867,-0.072102876
17.44361277,42.84381749,43.19627583,42.49135916,Mode23,0.187359649,-0.064092877
17.52644711,42.8593373,43.21432106,42.50435354,Mode23,0.187359435,-0.064076764
17.60928144,42.87485708,43.23241216,42.517302,Mode23,0.187359226,-0.064092072
17.69211577,42.89037685,43.25054816,42.53020554,Mode23,0.18735902,-0.064093683
17.7749501,42.9058966,43.26872809,42.54306511,Mode23,0.187358818,-0.064091266
17.85778443,42.92141633,43.28695101,42.55588165,Mode23,0.18735862,-0.064080792
17.94061876,42.93693605,43.30521598,42.56865612,Mode23,0.187358426,-0.072091596
18.02345309,42.95245575,43.32352208,42.58138943,Mode23,0.187358236,-0.072097236
18.10628743,42.96797544,43.34186839,42.59408249,Mode23,0.18735805,-0.064086432
18.18912176,42.98349511,43.36025401,42.60673621,Mode23,0.187357869,-0.080103206
18.27195609,42.99901477,43.37867807,42.61935146,Mode23,0.187357692,-0.080099177
18.35479042,43.01453441,43.3971397,42.63192911,Mode23,0.187357518,-0.080108845
18.43762475,43.03005403,43.41563804,42.64447002,Mode23,0.18735735,-0.080108845
18.52045908,43.04557365,43.43417227,42.65697503,Mode23,0.187357186,-0.080101594
18.60329341,43.06109325,43.45274155,42.66944494,Mode23,0.187357026,-0.080106428
18.68612774,43.07661284,43.47134509,42.68188058,Mode23,0.187356871,-0.080106428
18.76896208,43.09213241,43.4899821,42.69428272,Mode23,0.187356721,-0.080112068
18.85179641,43.10765197,43.50865179,42.70665215,Mode23,0.187356574,-0.048069658
18.93463074,43.12317152,43.52735343,42.71898962,Mode23,0.187356433,-0.048076103
19.01746507,43.13869106,43.54608625,42.73129588,Mode23,0.187356298,-0.064088043
19.1002994,43.15421059,43.56484954,42.74357164,Mode23,0.187356167,-0.064079986
19.18313373,43.16973011,43.58364259,42.75581763,Mode23,0.187356041,-0.064068707
19.26596806,43.18524962,43.6024647,42.76803453,Mode23,0.18735592,-0.08009676
19.3488024,43.20076911,43.62131519,42.78022304,Mode23,0.187355804,-0.080112874
19.43163673,43.2162886,43.6401934,42.7923838,Mode23,0.187355693,-0.080117708
19.51447106,43.23180808,43.65909868,42.80451747,Mode23,0.187355586,-0.080109651
19.59730539,43.24732755,43.6780304,42.8166247,Mode23,0.187355485,-0.080104817
19.68013972,43.26284701,43.69698794,42.82870608,Mode23,0.187355389,-0.080104817
19.76297405,43.27836647,43.71597069,42.84076224,Mode23,0.187355296,-0.048058378
19.84580838,43.29388591,43.73497807,42.85279376,Mode23,0.18735521,-0.048050321
19.92864271,43.30940535,43.75400949,42.86480122,Mode23,0.187355128,-0.048053544
20.01147705,43.32492479,43.77306439,42.87678518,Mode23,0.187355052,-0.048066435
20.09431138,43.34044421,43.79214224,42.88874619,Mode23,0.187354982,-0.06406065
20.17714571,43.35596364,43.81124248,42.90068479,Mode23,0.187354915,-0.080104817
20.25998004,43.37148305,43.8303646,42.9126015,Mode23,0.187354853,-0.080114485
20.34281437,43.38700246,43.8495081,42.92449683,Mode23,0.187354795,-0.080104817
20.4256487,43.40252187,43.86867246,42.93637127,Mode23,0.187354742,-0.080116097
20.50848303,43.41804127,43.88785722,42.94822532,Mode23,0.187354694,-0.080103206
20.59131737,43.43356067,43.90706189,42.96005945,Mode23,0.187354648,-0.048066435
20.6741517,43.44908007,43.92628602,42.97187411,Mode23,0.18735461,-0.080114485
20.75698603,43.46459946,43.94552915,42.98366976,Mode23,0.187354574,-0.080088703
20.83982036,43.48011885,43.96479086,42.99544683,Mode23,0.187354541,-0.048063212
20.92265469,43.49563823,43.98407071,43.00720576,Mode23,0.187354513,-0.048056767
21.00548902,43.51115762,44.00336828,43.01894695,Mode23,0.187354491,-0.064070318
21.08832335,43.526677,44.02268318,43.03067082,Mode23,0.18735447,-0.064083209
21.17115768,43.54219638,44.04201501,43.04237776,Mode23,0.187354453,-0.064094489
21.25399202,43.55771576,44.06136337,43.05406815,Mode23,0.187354438,-0.080101594
21.33682635,43.57323514,44.08072791,43.06574237,Mode23,0.187354427,-0.080098371
21.41966068,43.58875452,44.10010825,43.07740079,Mode23,0.187354418,-0.080111262
21.50249501,43.6042739,44.11950404,43.08904376,Mode23,0.187354411,-0.080112874
21.58532934,43.61979327,44.13891492,43.10067163,Mode23,0.187354407,-0.080088703
21.66816367,43.63531265,44.15834057,43.11228473,Mode23,0.187354402,-0.048056767
21.750998,43.65083203,44.17778066,43.1238834,Mode23,0.1873544,-0.04805999
21.83383234,43.6663514,44.19723486,43.13546795,Mode23,0.187354399,-0.048066435
21.91666667,43.68187078,44.21670286,43.1470387,Mode23,0.187354399,-0.048066435
8.083333333,62.57142806,63.43988255,61.70297357,Mode24,0.255447355,0.065520345
8.166167665,62.59258787,63.45424683,61.73092891,Mode24,0.255447355,0.065532923
8.249001996,62.61374768,63.46865041,61.75884495,Mode24,0.255447356,0.065527532
8.331836327,62.63490749,63.48309425,61.78672074,Mode24,0.255447358,0.065529329
8.414670659,62.6560673,63.4975793,61.81455531,Mode24,0.255447363,0.043679631
8.49750499,62.67722712,63.51210655,61.84234769,Mode24,0.255447369,0.043685021
8.580339321,62.69838693,63.52667701,61.87009684,Mode24,0.255447376,0.021835324
8.663173653,62.71954674,63.54129174,61.89780175,Mode24,0.255447385,0.021847901
8.746007984,62.74070656,63.55595178,61.92546133,Mode24,0.255447397,0.021835324
8.828842315,62.76186637,63.57065825,61.95307449,Mode24,0.255447412,0.021833527
8.911676647,62.78302619,63.58541225,61.98064012,Mode24,0.255447427,0.065523939
8.994510978,62.804186,63.60021494,62.00815707,Mode24,0.255447448,0.065527532
9.077345309,62.82534582,63.61506748,62.03562417,Mode24,0.255447473,0.065532923
9.160179641,62.84650565,63.6299711,62.0630402,Mode24,0.255447502,0.065532923
9.243013972,62.86766547,63.64492701,62.09040393,Mode24,0.255447534,0.065531126
9.325848303,62.8888253,63.65993648,62.11771412,Mode24,0.255447571,0.065536516
9.408682635,62.90998513,63.67500081,62.14496945,Mode24,0.255447615,0.043686818
9.491516966,62.93114496,63.69012131,62.17216862,Mode24,0.255447661,0.043683225
9.574351297,62.9523048,63.70529934,62.19931026,Mode24,0.255447712,0.021844308
9.657185629,62.97346464,63.72053628,62.22639301,Mode24,0.255447767,0.021846104
9.74001996,62.99462449,63.73583353,62.25341545,Mode24,0.255447828,0.021844308
9.822854291,63.01578435,63.75119255,62.28037614,Mode24,0.255447894,0.02183712
9.905688623,63.0369442,63.7666148,62.3072736,Mode24,0.255447963,0.065527532
9.988522954,63.05810407,63.78210179,62.33410635,Mode24,0.255448039,0.065532923
10.07135729,63.07926394,63.79765505,62.36087283,Mode24,0.255448121,0.065532923
10.15419162,63.10042382,63.81327613,62.3875715,Mode24,0.255448208,0.065532923
10.23702595,63.1215837,63.82896664,62.41420077,Mode24,0.255448301,0.065532923
10.31986028,63.1427436,63.84472819,62.440759,Mode24,0.255448399,0.065529329
10.40269461,63.1639035,63.86056243,62.46724456,Mode24,0.255448505,0.043686818
10.48552894,63.18506341,63.87647105,62.49365577,Mode24,0.255448613,0.043688615
10.56836327,63.20622333,63.89245573,62.51999092,Mode24,0.255448729,0.032764664
10.6511976,63.22738326,63.90851823,62.54624829,Mode24,0.255448849,0.054607175
10.73403194,63.2485432,63.92466028,62.57242612,Mode24,0.255448975,0.054612566
10.81686627,63.26970315,63.94088368,62.59852262,Mode24,0.255449107,0.043685021
10.8997006,63.29086311,63.95719023,62.62453599,Mode24,0.255449245,0.043688615
10.98253493,63.31202308,63.97358175,62.65046442,Mode24,0.255449388,0.043685021
11.06536926,63.33318307,63.99006009,62.67630605,Mode24,0.255449538,0.032762868
11.14820359,63.35434307,64.00662712,62.70205901,Mode24,0.255449691,0.054603582
11.23103792,63.37550308,64.02328472,62.72772143,Mode24,0.25544985,0.054610769
11.31387226,63.3966631,64.04003479,62.75329141,Mode24,0.255450015,0.043690412
11.39670659,63.41782314,64.05687923,62.77876705,Mode24,0.255450186,0.04368592
11.47954092,63.43898319,64.07381997,62.80414642,Mode24,0.255450361,0.043690412
11.56237525,63.46014326,64.09085894,62.82942759,Mode24,0.255450543,0.03276736
11.64520958,63.48130334,64.10799805,62.85460863,Mode24,0.255450728,0.054611667
11.72804391,63.50246344,64.12523927,62.87968762,Mode24,0.255450919,0.05460987
11.81087824,63.52362356,64.1425845,62.90466261,Mode24,0.255451115,0.043689513
11.89371257,63.54478369,64.16003569,62.92953168,Mode24,0.255451316,0.043690412
11.97654691,63.56594384,64.17759476,62.95429291,Mode24,0.255451522,0.043688615
12.05938124,63.587104,64.19526362,62.97894438,Mode24,0.255451733,0.03276736
12.14221557,63.60826418,64.21304415,63.00348421,Mode24,0.255451947,0.054607175
12.2250499,63.62942438,64.23093825,63.02791051,Mode24,0.255452167,0.054611667
12.30788423,63.6505846,64.24894777,63.05222144,Mode24,0.255452391,0.043690412
12.39071856,63.67174484,64.26707452,63.07641516,Mode24,0.255452621,0.038227538
12.47355289,63.6929051,64.28532031,63.10048988,Mode24,0.255452853,0.038229335
12.55638723,63.71406537,64.3036869,63.12444385,Mode24,0.25545309,0.04915059
